y_coordinate ,y_index,x_coordinate ,x_index
2360000.0,2624,-3506250.0,1054
2420000.0,2564,-3491250.0,1069
2480000.0,2504,-3477250.0,1083
2540000.0,2444,-3461250.0,1099
2600000.0,2384,-3446250.0,1114
2660000.0,2324,-3430250.0,1130
2720000.0,2264,-3414250.0,1146
2779000.0,2205,-3398250.0,1162
2839000.0,2145,-3381250.0,1179
2898000.0,2086,-3364250.0,1196
2957000.0,2027,-3346250.0,1214
3017000.0,1967,-3328250.0,1232
3076000.0,1908,-3310250.0,1250
3135000.0,1849,-3291250.0,1269
3194000.0,1790,-3272250.0,1288
3252000.0,1732,-3253250.0,1307
3311000.0,1673,-3233250.0,1327
3369000.0,1615,-3213250.0,1347
3428000.0,1556,-3193250.0,1367
3486000.0,1498,-3172250.0,1388
3544000.0,1440,-3151250.0,1409
3602000.0,1382,-3130250.0,1430
3660000.0,1324,-3108250.0,1452
3718000.0,1266,-3086250.0,1474
3776000.0,1208,-3063250.0,1497
3833000.0,1151,-3041250.0,1519
3890000.0,1094,-3017250.0,1543
3948000.0,1036,-2994250.0,1566
4005000.0,979,-2970250.0,1590
4062000.0,922,-2946250.0,1614
4118000.0,866,-2921250.0,1639
4175000.0,809,-2897250.0,1663
4231000.0,753,-2871250.0,1689
4288000.0,696,-2846250.0,1714
4344000.0,640,-2820250.0,1740
4400000.0,584,-2794250.0,1766
4456000.0,528,-2767250.0,1793
4512000.0,472,-2740250.0,1820
4567000.0,417,-2713250.0,1847
4622000.0,362,-2686250.0,1874
4678000.0,306,-2658250.0,1902
4733000.0,251,-2630250.0,1930
4788000.0,196,-2601250.0,1959
4842000.0,142,-2572250.0,1988
4897000.0,87,-2543250.0,2017
4951000.0,33,-2513250.0,2047
-3057000.0,8041,-3251250.0,1309
-2998000.0,7982,-3269250.0,1291
-2940000.0,7924,-3287250.0,1273
-2881000.0,7865,-3304250.0,1256
-2822000.0,7806,-3321250.0,1239
-2762000.0,7746,-3338250.0,1222
-2703000.0,7687,-3354250.0,1206
-2644000.0,7628,-3370250.0,1190
-2584000.0,7568,-3386250.0,1174
-2525000.0,7509,-3401250.0,1159
-2465000.0,7449,-3416250.0,1144
-2406000.0,7390,-3431250.0,1129
-2346000.0,7330,-3445250.0,1115
-2286000.0,7270,-3459250.0,1101
-2226000.0,7210,-3473250.0,1087
-2166000.0,7150,-3486250.0,1074
-2106000.0,7090,-3499250.0,1061
-2046000.0,7030,-3511250.0,1049
-1985000.0,6969,-3523250.0,1037
-1925000.0,6909,-3535250.0,1025
-1864000.0,6848,-3546250.0,1014
-1804000.0,6788,-3557250.0,1003
-1743000.0,6727,-3568250.0,992
-1683000.0,6667,-3578250.0,982
-1622000.0,6606,-3588250.0,972
-1561000.0,6545,-3597250.0,963
-1501000.0,6485,-3607250.0,953
-1440000.0,6424,-3615250.0,945
-1379000.0,6363,-3624250.0,936
-1318000.0,6302,-3632250.0,928
-1257000.0,6241,-3640250.0,920
-1196000.0,6180,-3647250.0,913
-1135000.0,6119,-3654250.0,906
-1074000.0,6058,-3661250.0,899
-1013000.0,5997,-3667250.0,893
-951000.0,5935,-3673250.0,887
-890000.0,5874,-3678250.0,882
-829000.0,5813,-3683250.0,877
-768000.0,5752,-3688250.0,872
-706000.0,5690,-3693250.0,867
-645000.0,5629,-3697250.0,863
-584000.0,5568,-3700250.0,860
-522000.0,5506,-3704250.0,856
-461000.0,5445,-3707250.0,853
-399000.0,5383,-3709250.0,851
-338000.0,5322,-3711250.0,849
-277000.0,5261,-3713250.0,847
-215000.0,5199,-3715250.0,845
-154000.0,5138,-3716250.0,844
-92000.0,5076,-3717250.0,843
-31000.0,5015,-3717250.0,843
31000.0,4953,-3717250.0,843
92000.0,4892,-3717250.0,843
154000.0,4830,-3716250.0,844
215000.0,4769,-3715250.0,845
277000.0,4707,-3713250.0,847
338000.0,4646,-3711250.0,849
399000.0,4585,-3709250.0,851
461000.0,4523,-3707250.0,853
522000.0,4462,-3704250.0,856
584000.0,4400,-3700250.0,860
645000.0,4339,-3697250.0,863
706000.0,4278,-3693250.0,867
768000.0,4216,-3688250.0,872
829000.0,4155,-3683250.0,877
890000.0,4094,-3678250.0,882
951000.0,4033,-3673250.0,887
1013000.0,3971,-3667250.0,893
1074000.0,3910,-3661250.0,899
1135000.0,3849,-3654250.0,906
1196000.0,3788,-3647250.0,913
1257000.0,3727,-3640250.0,920
1318000.0,3666,-3632250.0,928
1379000.0,3605,-3624250.0,936
1440000.0,3544,-3615250.0,945
1501000.0,3483,-3607250.0,953
1561000.0,3423,-3597250.0,963
1622000.0,3362,-3588250.0,972
1683000.0,3301,-3578250.0,982
1743000.0,3241,-3568250.0,992
1804000.0,3180,-3557250.0,1003
1864000.0,3120,-3546250.0,1014
1925000.0,3059,-3535250.0,1025
1985000.0,2999,-3523250.0,1037
2046000.0,2938,-3511250.0,1049
2106000.0,2878,-3499250.0,1061
2166000.0,2818,-3486250.0,1074
2226000.0,2758,-3473250.0,1087
2286000.0,2698,-3459250.0,1101
2346000.0,2638,-3445250.0,1115
2406000.0,2578,-3431250.0,1129
2465000.0,2519,-3416250.0,1144
2525000.0,2459,-3401250.0,1159
2584000.0,2400,-3386250.0,1174
2644000.0,2340,-3370250.0,1190
2703000.0,2281,-3354250.0,1206
2762000.0,2222,-3338250.0,1222
2822000.0,2162,-3321250.0,1239
2881000.0,2103,-3304250.0,1256
2940000.0,2044,-3287250.0,1273
2998000.0,1986,-3269250.0,1291
3057000.0,1927,-3251250.0,1309
3116000.0,1868,-3232250.0,1328
3174000.0,1810,-3213250.0,1347
3233000.0,1751,-3194250.0,1366
3291000.0,1693,-3175250.0,1385
3349000.0,1635,-3155250.0,1405
3407000.0,1577,-3134250.0,1426
3465000.0,1519,-3114250.0,1446
3523000.0,1461,-3093250.0,1467
3581000.0,1403,-3072250.0,1488
3638000.0,1346,-3050250.0,1510
3696000.0,1288,-3028250.0,1532
3753000.0,1231,-3006250.0,1554
3810000.0,1174,-2983250.0,1577
3867000.0,1117,-2960250.0,1600
3924000.0,1060,-2937250.0,1623
3981000.0,1003,-2913250.0,1647
4037000.0,947,-2889250.0,1671
4094000.0,890,-2865250.0,1695
4150000.0,834,-2840250.0,1720
4206000.0,778,-2815250.0,1745
4262000.0,722,-2789250.0,1771
4318000.0,666,-2764250.0,1796
4373000.0,611,-2738250.0,1822
4429000.0,555,-2711250.0,1849
4484000.0,500,-2685250.0,1875
4540000.0,444,-2658250.0,1902
4595000.0,389,-2630250.0,1930
4650000.0,334,-2602250.0,1958
4704000.0,280,-2574250.0,1986
4759000.0,225,-2546250.0,2014
4813000.0,171,-2517250.0,2043
4867000.0,117,-2488250.0,2072
4921000.0,63,-2459250.0,2101
4975000.0,9,-2429250.0,2131
-3039000.0,8023,-3192250.0,1368
-2980000.0,7964,-3210250.0,1350
-2922000.0,7906,-3228250.0,1332
-2863000.0,7847,-3245250.0,1315
-2805000.0,7789,-3262250.0,1298
-2746000.0,7730,-3279250.0,1281
-2687000.0,7671,-3295250.0,1265
-2628000.0,7612,-3311250.0,1249
-2569000.0,7553,-3326250.0,1234
-2510000.0,7494,-3342250.0,1218
-2450000.0,7434,-3356250.0,1204
-2391000.0,7375,-3371250.0,1189
-2332000.0,7316,-3385250.0,1175
-2272000.0,7256,-3399250.0,1161
-2213000.0,7197,-3412250.0,1148
-2153000.0,7137,-3425250.0,1135
-2093000.0,7077,-3438250.0,1122
-2033000.0,7017,-3450250.0,1110
-1973000.0,6957,-3462250.0,1098
-1913000.0,6897,-3474250.0,1086
-1853000.0,6837,-3485250.0,1075
-1793000.0,6777,-3496250.0,1064
-1733000.0,6717,-3507250.0,1053
-1673000.0,6657,-3517250.0,1043
-1612000.0,6596,-3527250.0,1033
-1552000.0,6536,-3536250.0,1024
-1492000.0,6476,-3546250.0,1014
-1431000.0,6415,-3554250.0,1006
-1371000.0,6355,-3563250.0,997
-1310000.0,6294,-3571250.0,989
-1249000.0,6233,-3578250.0,982
-1189000.0,6173,-3586250.0,974
-1128000.0,6112,-3593250.0,967
-1067000.0,6051,-3599250.0,961
-1007000.0,5991,-3605250.0,955
-946000.0,5930,-3611250.0,949
-885000.0,5869,-3617250.0,943
-824000.0,5808,-3622250.0,938
-763000.0,5747,-3627250.0,933
-702000.0,5686,-3631250.0,929
-641000.0,5625,-3635250.0,925
-580000.0,5564,-3639250.0,921
-519000.0,5503,-3642250.0,918
-458000.0,5442,-3645250.0,915
-397000.0,5381,-3648250.0,912
-336000.0,5320,-3650250.0,910
-275000.0,5259,-3652250.0,908
-214000.0,5198,-3653250.0,907
-153000.0,5137,-3654250.0,906
-92000.0,5076,-3655250.0,905
-31000.0,5015,-3655250.0,905
31000.0,4953,-3655250.0,905
92000.0,4892,-3655250.0,905
153000.0,4831,-3654250.0,906
214000.0,4770,-3653250.0,907
275000.0,4709,-3652250.0,908
336000.0,4648,-3650250.0,910
397000.0,4587,-3648250.0,912
458000.0,4526,-3645250.0,915
519000.0,4465,-3642250.0,918
580000.0,4404,-3639250.0,921
641000.0,4343,-3635250.0,925
702000.0,4282,-3631250.0,929
763000.0,4221,-3627250.0,933
824000.0,4160,-3622250.0,938
885000.0,4099,-3617250.0,943
946000.0,4038,-3611250.0,949
1007000.0,3977,-3605250.0,955
1067000.0,3917,-3599250.0,961
1128000.0,3856,-3593250.0,967
1189000.0,3795,-3586250.0,974
1249000.0,3735,-3578250.0,982
1310000.0,3674,-3571250.0,989
1371000.0,3613,-3563250.0,997
1431000.0,3553,-3554250.0,1006
1492000.0,3492,-3546250.0,1014
1552000.0,3432,-3536250.0,1024
1612000.0,3372,-3527250.0,1033
1673000.0,3311,-3517250.0,1043
1733000.0,3251,-3507250.0,1053
1793000.0,3191,-3496250.0,1064
1853000.0,3131,-3485250.0,1075
1913000.0,3071,-3474250.0,1086
1973000.0,3011,-3462250.0,1098
2033000.0,2951,-3450250.0,1110
2093000.0,2891,-3438250.0,1122
2153000.0,2831,-3425250.0,1135
2213000.0,2771,-3412250.0,1148
2272000.0,2712,-3399250.0,1161
2332000.0,2652,-3385250.0,1175
2391000.0,2593,-3371250.0,1189
2450000.0,2534,-3356250.0,1204
2510000.0,2474,-3342250.0,1218
2569000.0,2415,-3326250.0,1234
2628000.0,2356,-3311250.0,1249
2687000.0,2297,-3295250.0,1265
2746000.0,2238,-3279250.0,1281
2805000.0,2179,-3262250.0,1298
2863000.0,2121,-3245250.0,1315
2922000.0,2062,-3228250.0,1332
2980000.0,2004,-3210250.0,1350
3039000.0,1945,-3192250.0,1368
3097000.0,1887,-3173250.0,1387
3155000.0,1829,-3155250.0,1405
3213000.0,1771,-3136250.0,1424
3271000.0,1713,-3116250.0,1444
3329000.0,1655,-3096250.0,1464
3387000.0,1597,-3076250.0,1484
3444000.0,1540,-3056250.0,1504
3502000.0,1482,-3035250.0,1525
3559000.0,1425,-3014250.0,1546
3616000.0,1368,-2992250.0,1568
3673000.0,1311,-2970250.0,1590
3730000.0,1254,-2948250.0,1612
3787000.0,1197,-2926250.0,1634
3844000.0,1140,-2903250.0,1657
3900000.0,1084,-2880250.0,1680
3957000.0,1027,-2856250.0,1704
4013000.0,971,-2832250.0,1728
4069000.0,915,-2808250.0,1752
4125000.0,859,-2783250.0,1777
4181000.0,803,-2759250.0,1801
4236000.0,748,-2733250.0,1827
4292000.0,692,-2708250.0,1852
4347000.0,637,-2682250.0,1878
4402000.0,582,-2656250.0,1904
4457000.0,527,-2629250.0,1931
4512000.0,472,-2602250.0,1958
4567000.0,417,-2575250.0,1985
4622000.0,362,-2547250.0,2013
4676000.0,308,-2520250.0,2040
4730000.0,254,-2491250.0,2069
4784000.0,200,-2463250.0,2097
4838000.0,146,-2434250.0,2126
4892000.0,92,-2405250.0,2155
4945000.0,39,-2375250.0,2185
-3078000.0,8062,-3115250.0,1445
-3020000.0,8004,-3133250.0,1427
-2962000.0,7946,-3151250.0,1409
-2904000.0,7888,-3169250.0,1391
-2846000.0,7830,-3186250.0,1374
-2788000.0,7772,-3203250.0,1357
-2729000.0,7713,-3219250.0,1341
-2671000.0,7655,-3236250.0,1324
-2612000.0,7596,-3251250.0,1309
-2553000.0,7537,-3267250.0,1293
-2495000.0,7479,-3282250.0,1278
-2436000.0,7420,-3297250.0,1263
-2377000.0,7361,-3311250.0,1249
-2318000.0,7302,-3325250.0,1235
-2258000.0,7242,-3339250.0,1221
-2199000.0,7183,-3352250.0,1208
-2140000.0,7124,-3365250.0,1195
-2080000.0,7064,-3378250.0,1182
-2021000.0,7005,-3390250.0,1170
-1961000.0,6945,-3402250.0,1158
-1902000.0,6886,-3414250.0,1146
-1842000.0,6826,-3425250.0,1135
-1782000.0,6766,-3436250.0,1124
-1723000.0,6707,-3446250.0,1114
-1663000.0,6647,-3456250.0,1104
-1603000.0,6587,-3466250.0,1094
-1543000.0,6527,-3476250.0,1084
-1483000.0,6467,-3485250.0,1075
-1423000.0,6407,-3493250.0,1067
-1362000.0,6346,-3502250.0,1058
-1302000.0,6286,-3510250.0,1050
-1242000.0,6226,-3517250.0,1043
-1182000.0,6166,-3525250.0,1035
-1121000.0,6105,-3532250.0,1028
-1061000.0,6045,-3538250.0,1022
-1000000.0,5984,-3544250.0,1016
-940000.0,5924,-3550250.0,1010
-880000.0,5864,-3556250.0,1004
-819000.0,5803,-3561250.0,999
-758000.0,5742,-3565250.0,995
-698000.0,5682,-3570250.0,990
-637000.0,5621,-3574250.0,986
-577000.0,5561,-3577250.0,983
-516000.0,5500,-3581250.0,979
-455000.0,5439,-3584250.0,976
-395000.0,5379,-3586250.0,974
-334000.0,5318,-3588250.0,972
-273000.0,5257,-3590250.0,970
-213000.0,5197,-3592250.0,968
-152000.0,5136,-3593250.0,967
-91000.0,5075,-3593250.0,967
-30000.0,5014,-3594250.0,966
30000.0,4954,-3594250.0,966
91000.0,4893,-3593250.0,967
152000.0,4832,-3593250.0,967
213000.0,4771,-3592250.0,968
273000.0,4711,-3590250.0,970
334000.0,4650,-3588250.0,972
395000.0,4589,-3586250.0,974
455000.0,4529,-3584250.0,976
516000.0,4468,-3581250.0,979
577000.0,4407,-3577250.0,983
637000.0,4347,-3574250.0,986
698000.0,4286,-3570250.0,990
758000.0,4226,-3565250.0,995
819000.0,4165,-3561250.0,999
880000.0,4104,-3556250.0,1004
940000.0,4044,-3550250.0,1010
1000000.0,3984,-3544250.0,1016
1061000.0,3923,-3538250.0,1022
1121000.0,3863,-3532250.0,1028
1182000.0,3802,-3525250.0,1035
1242000.0,3742,-3517250.0,1043
1302000.0,3682,-3510250.0,1050
1362000.0,3622,-3502250.0,1058
1423000.0,3561,-3493250.0,1067
1483000.0,3501,-3485250.0,1075
1543000.0,3441,-3476250.0,1084
1603000.0,3381,-3466250.0,1094
1663000.0,3321,-3456250.0,1104
1723000.0,3261,-3446250.0,1114
1782000.0,3202,-3436250.0,1124
1842000.0,3142,-3425250.0,1135
1902000.0,3082,-3414250.0,1146
1961000.0,3023,-3402250.0,1158
2021000.0,2963,-3390250.0,1170
2080000.0,2904,-3378250.0,1182
2140000.0,2844,-3365250.0,1195
2199000.0,2785,-3352250.0,1208
2258000.0,2726,-3339250.0,1221
2318000.0,2666,-3325250.0,1235
2377000.0,2607,-3311250.0,1249
2436000.0,2548,-3297250.0,1263
2495000.0,2489,-3282250.0,1278
2553000.0,2431,-3267250.0,1293
2612000.0,2372,-3251250.0,1309
2671000.0,2313,-3236250.0,1324
2729000.0,2255,-3219250.0,1341
2788000.0,2196,-3203250.0,1357
2846000.0,2138,-3186250.0,1374
2904000.0,2080,-3169250.0,1391
2962000.0,2022,-3151250.0,1409
3020000.0,1964,-3133250.0,1427
3078000.0,1906,-3115250.0,1445
3136000.0,1848,-3096250.0,1464
3194000.0,1790,-3077250.0,1483
3251000.0,1733,-3058250.0,1502
3309000.0,1675,-3038250.0,1522
3366000.0,1618,-3018250.0,1542
3423000.0,1561,-2998250.0,1562
3481000.0,1503,-2977250.0,1583
3538000.0,1446,-2956250.0,1604
3594000.0,1390,-2935250.0,1625
3651000.0,1333,-2913250.0,1647
3708000.0,1276,-2891250.0,1669
3764000.0,1220,-2869250.0,1691
3821000.0,1163,-2846250.0,1714
3877000.0,1107,-2823250.0,1737
3933000.0,1051,-2799250.0,1761
3989000.0,995,-2776250.0,1784
4044000.0,940,-2752250.0,1808
4100000.0,884,-2727250.0,1833
4155000.0,829,-2703250.0,1857
4211000.0,773,-2677250.0,1883
4266000.0,718,-2652250.0,1908
4321000.0,663,-2626250.0,1934
4376000.0,608,-2600250.0,1960
4431000.0,553,-2574250.0,1986
4485000.0,499,-2547250.0,2013
4539000.0,445,-2520250.0,2040
4594000.0,390,-2493250.0,2067
4648000.0,336,-2465250.0,2095
4702000.0,282,-2437250.0,2123
4755000.0,229,-2409250.0,2151
4809000.0,175,-2380250.0,2180
4862000.0,122,-2351250.0,2209
4915000.0,69,-2322250.0,2238
4968000.0,16,-2292250.0,2268
-3060000.0,8044,-3057250.0,1503
-3002000.0,7986,-3075250.0,1485
-2945000.0,7929,-3093250.0,1467
-2887000.0,7871,-3110250.0,1450
-2829000.0,7813,-3127250.0,1433
-2771000.0,7755,-3144250.0,1416
-2713000.0,7697,-3160250.0,1400
-2655000.0,7639,-3176250.0,1384
-2596000.0,7580,-3192250.0,1368
-2538000.0,7522,-3208250.0,1352
-2479000.0,7463,-3223250.0,1337
-2421000.0,7405,-3237250.0,1323
-2362000.0,7346,-3252250.0,1308
-2304000.0,7288,-3266250.0,1294
-2245000.0,7229,-3279250.0,1281
-2186000.0,7170,-3293250.0,1267
-2127000.0,7111,-3305250.0,1255
-2068000.0,7052,-3318250.0,1242
-2009000.0,6993,-3330250.0,1230
-1950000.0,6934,-3342250.0,1218
-1890000.0,6874,-3354250.0,1206
-1831000.0,6815,-3365250.0,1195
-1772000.0,6756,-3376250.0,1184
-1712000.0,6696,-3386250.0,1174
-1653000.0,6637,-3396250.0,1164
-1593000.0,6577,-3406250.0,1154
-1533000.0,6517,-3415250.0,1145
-1474000.0,6458,-3424250.0,1136
-1414000.0,6398,-3433250.0,1127
-1354000.0,6338,-3441250.0,1119
-1294000.0,6278,-3449250.0,1111
-1234000.0,6218,-3457250.0,1103
-1174000.0,6158,-3464250.0,1096
-1115000.0,6099,-3471250.0,1089
-1054000.0,6038,-3477250.0,1083
-994000.0,5978,-3483250.0,1077
-934000.0,5918,-3489250.0,1071
-874000.0,5858,-3495250.0,1065
-814000.0,5798,-3500250.0,1060
-754000.0,5738,-3504250.0,1056
-694000.0,5678,-3509250.0,1051
-633000.0,5617,-3513250.0,1047
-573000.0,5557,-3516250.0,1044
-513000.0,5497,-3520250.0,1040
-453000.0,5437,-3522250.0,1038
-392000.0,5376,-3525250.0,1035
-332000.0,5316,-3527250.0,1033
-272000.0,5256,-3529250.0,1031
-211000.0,5195,-3530250.0,1030
-151000.0,5135,-3532250.0,1028
-91000.0,5075,-3532250.0,1028
-30000.0,5014,-3533250.0,1027
30000.0,4954,-3533250.0,1027
91000.0,4893,-3532250.0,1028
151000.0,4833,-3532250.0,1028
211000.0,4773,-3530250.0,1030
272000.0,4712,-3529250.0,1031
332000.0,4652,-3527250.0,1033
392000.0,4592,-3525250.0,1035
453000.0,4531,-3522250.0,1038
513000.0,4471,-3520250.0,1040
573000.0,4411,-3516250.0,1044
633000.0,4351,-3513250.0,1047
694000.0,4290,-3509250.0,1051
754000.0,4230,-3504250.0,1056
814000.0,4170,-3500250.0,1060
874000.0,4110,-3495250.0,1065
934000.0,4050,-3489250.0,1071
994000.0,3990,-3483250.0,1077
1054000.0,3930,-3477250.0,1083
1115000.0,3869,-3471250.0,1089
1174000.0,3810,-3464250.0,1096
1234000.0,3750,-3457250.0,1103
1294000.0,3690,-3449250.0,1111
1354000.0,3630,-3441250.0,1119
1414000.0,3570,-3433250.0,1127
1474000.0,3510,-3424250.0,1136
1533000.0,3451,-3415250.0,1145
1593000.0,3391,-3406250.0,1154
1653000.0,3331,-3396250.0,1164
1712000.0,3272,-3386250.0,1174
1772000.0,3212,-3376250.0,1184
1831000.0,3153,-3365250.0,1195
1890000.0,3094,-3354250.0,1206
1950000.0,3034,-3342250.0,1218
2009000.0,2975,-3330250.0,1230
2068000.0,2916,-3318250.0,1242
2127000.0,2857,-3305250.0,1255
2186000.0,2798,-3293250.0,1267
2245000.0,2739,-3279250.0,1281
2304000.0,2680,-3266250.0,1294
2362000.0,2622,-3252250.0,1308
2421000.0,2563,-3237250.0,1323
2479000.0,2505,-3223250.0,1337
2538000.0,2446,-3208250.0,1352
2596000.0,2388,-3192250.0,1368
2655000.0,2329,-3176250.0,1384
2713000.0,2271,-3160250.0,1400
2771000.0,2213,-3144250.0,1416
2829000.0,2155,-3127250.0,1433
2887000.0,2097,-3110250.0,1450
2945000.0,2039,-3093250.0,1467
3002000.0,1982,-3075250.0,1485
3060000.0,1924,-3057250.0,1503
3117000.0,1867,-3038250.0,1522
3175000.0,1809,-3019250.0,1541
3232000.0,1752,-3000250.0,1560
3289000.0,1695,-2980250.0,1580
3346000.0,1638,-2961250.0,1599
3403000.0,1581,-2940250.0,1620
3460000.0,1524,-2920250.0,1640
3516000.0,1468,-2899250.0,1661
3573000.0,1411,-2878250.0,1682
3629000.0,1355,-2856250.0,1704
3685000.0,1299,-2834250.0,1726
3741000.0,1243,-2812250.0,1748
3797000.0,1187,-2789250.0,1771
3853000.0,1131,-2766250.0,1794
3909000.0,1075,-2743250.0,1817
3965000.0,1019,-2719250.0,1841
4020000.0,964,-2696250.0,1864
4075000.0,909,-2671250.0,1889
4130000.0,854,-2647250.0,1913
4185000.0,799,-2622250.0,1938
4240000.0,744,-2597250.0,1963
4295000.0,689,-2571250.0,1989
4349000.0,635,-2545250.0,2015
4404000.0,580,-2519250.0,2041
4458000.0,526,-2492250.0,2068
4512000.0,472,-2465250.0,2095
4566000.0,418,-2438250.0,2122
4620000.0,364,-2411250.0,2149
4673000.0,311,-2383250.0,2177
4727000.0,257,-2355250.0,2205
4780000.0,204,-2326250.0,2234
4833000.0,151,-2297250.0,2263
4886000.0,98,-2268250.0,2292
4938000.0,46,-2239250.0,2321
-3041000.0,8025,-2999250.0,1561
-2984000.0,7968,-3017250.0,1543
-2927000.0,7911,-3034250.0,1526
-2869000.0,7853,-3052250.0,1508
-2812000.0,7796,-3069250.0,1491
-2754000.0,7738,-3085250.0,1475
-2696000.0,7680,-3102250.0,1458
-2639000.0,7623,-3118250.0,1442
-2581000.0,7565,-3133250.0,1427
-2523000.0,7507,-3149250.0,1411
-2465000.0,7449,-3164250.0,1396
-2406000.0,7390,-3178250.0,1382
-2348000.0,7332,-3192250.0,1368
-2290000.0,7274,-3206250.0,1354
-2231000.0,7215,-3220250.0,1340
-2173000.0,7157,-3233250.0,1327
-2114000.0,7098,-3246250.0,1314
-2055000.0,7039,-3258250.0,1302
-1997000.0,6981,-3271250.0,1289
-1938000.0,6922,-3282250.0,1278
-1879000.0,6863,-3294250.0,1266
-1820000.0,6804,-3305250.0,1255
-1761000.0,6745,-3316250.0,1244
-1702000.0,6686,-3326250.0,1234
-1643000.0,6627,-3336250.0,1224
-1583000.0,6567,-3346250.0,1214
-1524000.0,6508,-3355250.0,1205
-1465000.0,6449,-3364250.0,1196
-1405000.0,6389,-3373250.0,1187
-1346000.0,6330,-3381250.0,1179
-1286000.0,6270,-3389250.0,1171
-1227000.0,6211,-3396250.0,1164
-1167000.0,6151,-3403250.0,1157
-1108000.0,6092,-3410250.0,1150
-1048000.0,6032,-3417250.0,1143
-988000.0,5972,-3423250.0,1137
-929000.0,5913,-3429250.0,1131
-869000.0,5853,-3434250.0,1126
-809000.0,5793,-3439250.0,1121
-749000.0,5733,-3444250.0,1116
-689000.0,5673,-3448250.0,1112
-630000.0,5614,-3452250.0,1108
-570000.0,5554,-3456250.0,1104
-510000.0,5494,-3459250.0,1101
-450000.0,5434,-3462250.0,1098
-390000.0,5374,-3464250.0,1096
-330000.0,5314,-3466250.0,1094
-270000.0,5254,-3468250.0,1092
-210000.0,5194,-3470250.0,1090
-150000.0,5134,-3471250.0,1089
-90000.0,5074,-3471250.0,1089
-30000.0,5014,-3472250.0,1088
30000.0,4954,-3472250.0,1088
90000.0,4894,-3471250.0,1089
150000.0,4834,-3471250.0,1089
210000.0,4774,-3470250.0,1090
270000.0,4714,-3468250.0,1092
330000.0,4654,-3466250.0,1094
390000.0,4594,-3464250.0,1096
450000.0,4534,-3462250.0,1098
510000.0,4474,-3459250.0,1101
570000.0,4414,-3456250.0,1104
630000.0,4354,-3452250.0,1108
689000.0,4295,-3448250.0,1112
749000.0,4235,-3444250.0,1116
809000.0,4175,-3439250.0,1121
869000.0,4115,-3434250.0,1126
929000.0,4055,-3429250.0,1131
988000.0,3996,-3423250.0,1137
1048000.0,3936,-3417250.0,1143
1108000.0,3876,-3410250.0,1150
1167000.0,3817,-3403250.0,1157
1227000.0,3757,-3396250.0,1164
1286000.0,3698,-3389250.0,1171
1346000.0,3638,-3381250.0,1179
1405000.0,3579,-3373250.0,1187
1465000.0,3519,-3364250.0,1196
1524000.0,3460,-3355250.0,1205
1583000.0,3401,-3346250.0,1214
1643000.0,3341,-3336250.0,1224
1702000.0,3282,-3326250.0,1234
1761000.0,3223,-3316250.0,1244
1820000.0,3164,-3305250.0,1255
1879000.0,3105,-3294250.0,1266
1938000.0,3046,-3282250.0,1278
1997000.0,2987,-3271250.0,1289
2055000.0,2929,-3258250.0,1302
2114000.0,2870,-3246250.0,1314
2173000.0,2811,-3233250.0,1327
2231000.0,2753,-3220250.0,1340
2290000.0,2694,-3206250.0,1354
2348000.0,2636,-3192250.0,1368
2406000.0,2578,-3178250.0,1382
2465000.0,2519,-3164250.0,1396
2523000.0,2461,-3149250.0,1411
2581000.0,2403,-3133250.0,1427
2639000.0,2345,-3118250.0,1442
2696000.0,2288,-3102250.0,1458
2754000.0,2230,-3085250.0,1475
2812000.0,2172,-3069250.0,1491
2869000.0,2115,-3052250.0,1508
2927000.0,2057,-3034250.0,1526
2984000.0,2000,-3017250.0,1543
3041000.0,1943,-2999250.0,1561
3098000.0,1886,-2980250.0,1580
3155000.0,1829,-2961250.0,1599
3212000.0,1772,-2942250.0,1618
3269000.0,1715,-2923250.0,1637
3326000.0,1658,-2903250.0,1657
3382000.0,1602,-2883250.0,1677
3439000.0,1545,-2863250.0,1697
3495000.0,1489,-2842250.0,1718
3551000.0,1433,-2821250.0,1739
3607000.0,1377,-2799250.0,1761
3663000.0,1321,-2777250.0,1783
3719000.0,1265,-2755250.0,1805
3774000.0,1210,-2733250.0,1827
3830000.0,1154,-2710250.0,1850
3885000.0,1099,-2687250.0,1873
3941000.0,1043,-2663250.0,1897
3996000.0,988,-2640250.0,1920
4051000.0,933,-2616250.0,1944
4105000.0,879,-2591250.0,1969
4160000.0,824,-2566250.0,1994
4215000.0,769,-2541250.0,2019
4269000.0,715,-2516250.0,2044
4323000.0,661,-2490250.0,2070
4377000.0,607,-2464250.0,2096
4431000.0,553,-2438250.0,2122
4485000.0,499,-2411250.0,2149
