y,x,lat ,lon
-2855824.8632445703,-3441006.2350853304,8.25,236.75
-2795957.088529299,-3457945.192107877,8.25,237.25
-2735988.8547499473,-3474524.988601059,8.25,237.75
-2675922.3165721535,-3490745.0288508576,8.25,238.25
-2615759.6321936212,-3506604.730069336,8.25,238.75
-2555502.9632666204,-3522103.522415583,8.25,239.25
-2495154.474820294,-3537240.8490161784,8.25,239.75
-2434716.3351828535,-3552016.1659852145,8.25,240.25
-2374190.715903714,-3566428.9424438323,8.25,240.75
-2313579.7916754177,-3580478.6605392946,8.25,241.25
-2252885.740255542,-3594164.8154635904,8.25,241.75
-2192110.7423884366,-3607486.9154715776,8.25,242.25
-2131256.9817268457,-3620444.4818986515,8.25,242.75
-2070326.644753495,-3633037.0491779395,8.25,243.25
-2009321.920702481,-3645264.1648570336,8.25,243.75
-1948245.0014806564,-3657125.389614239,8.25,244.25
-1887098.0815888536,-3668620.297274368,8.25,244.75
-1825883.3580430185,-3679748.4748240504,8.25,245.25
-1764603.0302953166,-3690509.5224265703,8.25,245.75
-1703259.3001550531,-3700903.0534362313,8.25,246.25
-1641854.3717096087,-3710928.6944122524,8.25,246.75
-1580390.4512452253,-3720586.0851321863,8.25,247.25
-1518869.7471677177,-3729874.8786048596,8.25,247.75
-1457294.469923159,-3738794.7410828373,8.25,248.25
-1395666.831918445,-3747345.3520744215,8.25,248.75
-1333989.0474417796,-3755526.4043551637,8.25,249.25
-1272263.3325831601,-3763337.603978903,8.25,249.75
-1210491.905154704,-3770778.6702883244,8.25,250.25
-1148676.9846110044,-3777849.3359250496,8.25,250.75
-1086820.7919693678,-3784549.346839236,8.25,251.25
-1024925.5497299931,-3790878.4622987127,8.25,251.75
-962993.4817961609,-3796836.4548976226,8.25,252.25
-901026.8133942778,-3802423.1105645983,8.25,252.75
-839027.7709939689,-3807638.228570448,8.25,253.25
-776998.5822280601,-3812481.6215353752,8.25,253.75
-714941.4758125211,-3816953.1154357074,8.25,254.25
-652858.6814664309,-3821052.549610146,8.25,254.75
-590752.4298318143,-3824779.7767655454,8.25,255.25
-528624.9523935375,-3828134.6629821947,8.25,255.75
-466478.48139911285,-3831117.0877186465,8.25,256.25
-404315.24977847387,-3833726.9438160323,8.25,256.75
-342137.49106378463,-3835964.137501912,8.25,257.25
-279947.43930916936,-3837828.5883936626,8.25,257.75
-217747.32901042365,-3839320.2295013424,8.25,258.25
-155539.39502477294,-3840439.0072301147,8.25,258.75
-93325.87249052347,-3841184.8813821636,8.25,259.25
-31108.996746797682,-3841557.825158145,8.25,259.75
31108.996746800854,-3841557.825158145,8.25,260.25
93325.87249052664,-3841184.8813821636,8.25,260.75
155539.39502476976,-3840439.0072301147,8.25,261.25
217747.3290104268,-3839320.2295013424,8.25,261.75
279947.43930917257,-3837828.588393661,8.25,262.25
342137.4910637878,-3835964.137501912,8.25,262.75
404315.24977847707,-3833726.9438160304,8.25,263.25
466478.48139910965,-3831117.0877186465,8.25,263.75
528624.9523935406,-3828134.6629821947,8.25,264.25
590752.4298318174,-3824779.7767655454,8.25,264.75
652858.6814664277,-3821052.549610146,8.25,265.25
714941.475812524,-3816953.1154357074,8.25,265.75
776998.5822280631,-3812481.6215353752,8.25,266.25
839027.7709939722,-3807638.228570448,8.25,266.75
901026.8133942811,-3802423.110564597,8.25,267.25
962993.4817961579,-3796836.4548976226,8.25,267.75
1024925.5497299964,-3790878.4622987127,8.25,268.25
1086820.7919693708,-3784549.3468392347,8.25,268.75
1148676.9846110074,-3777849.335925048,8.25,269.25
1210491.9051547071,-3770778.670288323,8.25,269.75
1272263.332583157,-3763337.603978903,8.25,270.25
1333989.0474417827,-3755526.4043551637,8.25,270.75
1395666.8319184482,-3747345.3520744215,8.25,271.25
1457294.4699231621,-3738794.741082836,8.25,271.75
1518869.7471677207,-3729874.878604858,8.25,272.25
1580390.4512452222,-3720586.0851321863,8.25,272.75
1641854.3717096117,-3710928.6944122524,8.25,273.25
1703259.3001550562,-3700903.0534362313,8.25,273.75
1764603.0302953133,-3690509.5224265703,8.25,274.25
1825883.3580430218,-3679748.4748240504,8.25,274.75
1887098.0815888569,-3668620.297274368,8.25,275.25
1948245.0014806597,-3657125.3896142375,8.25,275.75
2009321.9207024842,-3645264.1648570322,8.25,276.25
2070326.6447534917,-3633037.0491779395,8.25,276.75
2131256.981726849,-3620444.4818986515,8.25,277.25
2192110.74238844,-3607486.9154715757,8.25,277.75
2252885.7402555454,-3594164.8154635904,8.25,278.25
2313579.7916754205,-3580478.660539293,8.25,278.75
2374190.715903711,-3566428.9424438337,8.25,279.25
2434716.3351828633,-3552016.1659852117,8.25,279.75
2495154.4748202967,-3537240.849016177,8.25,280.25
2555502.963266623,-3522103.5224155816,8.25,280.75
2615759.6321936306,-3506604.7300693346,8.25,281.25
2675922.3165721437,-3490745.0288508604,8.25,281.75
2735988.85474995,-3474524.988601059,8.25,282.25
2795957.0885293074,-3457945.1921078744,8.25,282.75
2855824.863244562,-3441006.2350853346,8.25,283.25
2915590.027839638,-3423708.726152124,8.25,283.75
2975250.434945182,-3406053.286809762,8.25,284.25
3034803.940955788,-3388040.55142025,8.25,284.75
3094248.4061070937,-3369671.1671832562,8.25,285.25
3153581.6945524984,-3350945.794112907,8.25,285.75
3212801.6744400477,-3331865.105014037,8.25,286.25
3271906.2179889726,-3312429.785458023,8.25,286.75
3330893.2015661094,-3292640.533758174,8.25,287.25
3389760.5057622762,-3272498.0609446014,8.25,287.75
3448506.0154683837,-3252003.0907387016,8.25,288.25
3507127.6199513944,-3231156.359527149,8.25,288.75
3565623.212930243,-3209958.616335419,8.25,289.25
3623990.692651464,-3188410.6228008955,8.25,289.75
3682227.961964686,-3166513.1531455046,8.25,290.25
3740332.9283980452,-3144266.9941478805,8.25,290.75
3798303.5042333375,-3121672.945115101,8.25,291.25
3856137.606580993,-3098731.8178539923,8.25,291.75
3913833.1574549857,-3075444.436641926,8.25,292.25
3971388.0838474575,-3051811.63819722,8.25,292.75
4028800.3178031733,-3027834.271649084,8.25,293.25
4086067.796493886,-3003513.198507091,8.25,293.75
4143188.4622924244,-2978849.2926302254,8.25,294.25
4200160.262846571,-2953843.440195518,8.25,294.75
4256981.1511529405,-2928496.539666141,8.25,295.25
4313649.085630368,-2902809.501759192,8.25,295.75
4370162.030193341,-2876783.2494129506,8.25,296.25
4426517.954325221,-2850418.7177536753,8.25,296.75
4482714.833151047,-2823716.854062076,8.25,297.25
4538750.647510429,-2796678.6177392243,8.25,297.75
4594623.384030035,-2769304.980272096,8.25,298.25
4650331.035195906,-2741596.9251986877,8.25,298.75
4705871.599425656,-2713555.4480726398,8.25,299.25
4761243.081140346,-2685181.5564274923,8.25,299.75
4816443.490836166,-2656476.2697404874,8.25,300.25
4871470.845155971,-2627440.6193959173,8.25,300.75
4926323.166960517,-2598075.6486480744,8.25,301.25
4980998.485399467,-2568382.412583798,8.25,301.75
-3075673.6572793256,-3310194.6508360747,8.75,234.75
-3016586.036784457,-3328453.763804073,8.75,235.25
-2957390.0300016883,-3346358.368884818,8.75,235.75
-2898087.7638504324,-3363907.8227637676,8.75,236.25
-2838681.3690680345,-3381101.494886993,8.75,236.75
-2779172.9801331735,-3397938.7674838556,8.75,237.25
-2719564.735189204,-3414419.0355891855,8.75,237.75
-2659858.7759673214,-3430541.707065027,8.75,238.25
-2600057.247709587,-3446306.202621919,8.75,238.75
-2540162.2990918895,-3461711.955839698,8.75,239.25
-2480176.0821467177,-3476758.413187853,8.75,239.75
-2420100.7521858267,-3491445.0340454183,8.75,240.25
-2359938.467722837,-3505771.290720394,8.75,240.75
-2299691.3903956283,-3519736.66846871,8.75,241.25
-2239361.684888718,-3533340.665512717,8.75,241.75
-2178951.5188554637,-3546582.793059211,8.75,242.25
-2118463.0628401586,-3559462.5753170103,8.75,242.75
-2057898.4902000905,-3571979.549514032,8.75,243.25
-1997259.977027401,-3584133.265913942,8.75,243.75
-1936549.702070943,-3595923.2878322867,8.75,244.25
-1875769.8466579777,-3607349.191652205,8.75,244.75
-1814922.594615782,-3618410.5668396456,8.75,245.25
-1754010.1321932261,-3629107.0159581043,8.75,245.75
-1693034.6479821727,-3639438.154682919,8.75,246.25
-1631998.332838883,-3649403.611815071,8.75,246.75
-1570903.3798052792,-3659003.0292945234,8.75,247.25
-1509751.9840301338,-3668236.0622130902,8.75,247.75
-1448546.34269023,-3677102.3788268194,8.75,248.25
-1387288.6549114017,-3685601.6605679207,8.75,248.75
-1325981.1216894984,-3693733.6020562137,8.75,249.25
-1264625.9458113469,-3701497.9111100915,8.75,249.75
-1203225.3317755554,-3708894.3087570244,8.75,250.25
-1141781.485713349,-3715922.5292435833,8.75,250.75
-1080296.6153092848,-3722582.3200449855,8.75,251.25
-1018772.9297219103,-3728873.441874174,8.75,251.75
-957212.6395044322,-3734795.6686904063,8.75,252.25
-895617.9565252408,-3740348.7877073847,8.75,252.75
-833991.093888481,-3745532.599400893,8.75,253.25
-772334.2658545169,-3750346.9175159726,8.75,253.75
-710649.6877603536,-3754791.5690736156,8.75,254.25
-648939.5759400841,-3758866.3943769704,8.75,254.75
-587206.1476452063,-3762571.247017091,8.75,255.25
-525451.6209650009,-3765905.993878188,8.75,255.75
-463678.2147468156,-3768870.515142421,8.75,256.25
-401888.14851632324,-3771464.7042941945,8.75,256.75
-340083.6423978119,-3773688.468123988,8.75,257.25
-278266.9170343964,-3775541.7267317097,8.75,257.75
-216440.19350821173,-3777024.413529561,8.75,258.25
-154605.69326065297,-3778136.475244432,8.75,258.75
-92765.63801250872,-3778877.871919817,8.75,259.25
-30922.249684178205,-3779248.576917246,8.75,259.75
30922.24968418135,-3779248.576917246,8.75,260.25
92765.63801251184,-3778877.871919817,8.75,260.75
154605.69326064983,-3778136.475244432,8.75,261.25
216440.19350821487,-3777024.413529561,8.75,261.75
278266.9170343996,-3775541.7267317083,8.75,262.25
340083.64239781507,-3773688.468123988,8.75,262.75
401888.1485163264,-3771464.7042941945,8.75,263.25
463678.2147468125,-3768870.515142421,8.75,263.75
525451.620965004,-3765905.993878188,8.75,264.25
587206.1476452095,-3762571.247017091,8.75,264.75
648939.5759400808,-3758866.3943769704,8.75,265.25
710649.6877603565,-3754791.5690736156,8.75,265.75
772334.26585452,-3750346.9175159726,8.75,266.25
833991.0938884842,-3745532.599400893,8.75,266.75
895617.9565252439,-3740348.7877073833,8.75,267.25
957212.6395044291,-3734795.6686904063,8.75,267.75
1018772.9297219134,-3728873.441874174,8.75,268.25
1080296.6153092878,-3722582.3200449855,8.75,268.75
1141781.485713352,-3715922.529243582,8.75,269.25
1203225.3317755584,-3708894.308757023,8.75,269.75
1264625.9458113438,-3701497.9111100915,8.75,270.25
1325981.1216895015,-3693733.6020562137,8.75,270.75
1387288.654911405,-3685601.6605679207,8.75,271.25
1448546.3426902331,-3677102.378826818,8.75,271.75
1509751.984030137,-3668236.062213089,8.75,272.25
1570903.379805276,-3659003.0292945234,8.75,272.75
1631998.3328388857,-3649403.611815071,8.75,273.25
1693034.647982176,-3639438.154682919,8.75,273.75
1754010.1321932229,-3629107.0159581043,8.75,274.25
1814922.594615785,-3618410.5668396456,8.75,274.75
1875769.846657981,-3607349.191652205,8.75,275.25
1936549.7020709463,-3595923.2878322853,8.75,275.75
1997259.9770274044,-3584133.2659139405,8.75,276.25
2057898.4902000877,-3571979.5495140334,8.75,276.75
2118463.062840162,-3559462.575317009,8.75,277.25
2178951.518855467,-3546582.79305921,8.75,277.75
2239361.6848887214,-3533340.6655127155,8.75,278.25
2299691.3903956315,-3519736.66846871,8.75,278.75
2359938.4677228336,-3505771.2907203953,8.75,279.25
2420100.752185836,-3491445.0340454155,8.75,279.75
2480176.0821467205,-3476758.4131878517,8.75,280.25
2540162.2990918923,-3461711.955839698,8.75,280.75
2600057.2477095965,-3446306.2026219177,8.75,281.25
2659858.775967312,-3430541.70706503,8.75,281.75
2719564.735189207,-3414419.0355891855,8.75,282.25
2779172.9801331824,-3397938.767483853,8.75,282.75
2838681.369068026,-3381101.494886997,8.75,283.25
2898087.763850435,-3363907.8227637676,8.75,283.75
2957390.0300016976,-3346358.3688848154,8.75,284.25
3016586.0367844533,-3328453.763804073,8.75,284.75
3075673.657279329,-3310194.6508360733,8.75,285.25
3134650.7684611944,-3291581.686032882,8.75,285.75
3193515.251275586,-3272615.5381604927,8.75,286.25
3252264.990714784,-3253296.888674803,8.75,286.75
3310897.8758937796,-3233626.431697151,8.75,287.25
3369411.8001261875,-3213604.873989343,8.75,287.75
3427804.6609999,-3193232.934928277,8.75,288.25
3486074.3604525975,-3172511.346480108,8.75,288.75
3544218.8048471985,-3151440.8531739153,8.75,289.25
3602235.9050470493,-3130022.2120749815,8.75,289.75
3660123.576490956,-3108256.1927575828,8.75,290.25
3717879.739268146,-3086143.5772773256,8.75,290.75
3775502.3181929723,-3063685.1601430574,8.75,291.25
3832989.242879433,-3040881.7482883334,8.75,291.75
3890338.447815637,-3017734.1610423946,8.75,292.25
3947547.872437976,-2994243.230100742,8.75,292.75
4004615.4612051346,-2970409.7994952756,8.75,293.25
4061539.1636720058,-2946234.725563927,8.75,293.75
4118316.934563338,-2921718.876919918,8.75,294.25
4174946.73384717,-2896863.134420562,8.75,294.75
4231426.52680826,-2871668.3911355613,8.75,295.25
4287754.284121039,-2846135.5523149916,8.75,295.75
4343927.9819226,-2820265.535356739,8.75,296.25
4399945.60188548,-2794059.269773505,8.75,296.75
4455805.131290029,-2767517.6971594836,8.75,297.25
4511504.563096856,-2740641.7711564656,8.75,297.75
4567041.896018895,-2713432.457419601,8.75,298.25
4622415.134593279,-2685890.7335827136,8.75,298.75
4677622.289253104,-2658017.5892231474,8.75,299.25
4732661.376398878,-2629814.02582622,8.75,299.75
4787530.418469762,-2601281.0567492647,8.75,300.25
4842227.444014693,-2572419.707185181,8.75,300.75
4896750.487763176,-2543231.014125613,8.75,301.25
4951097.590695873,-2513716.0263237203,8.75,301.75
-3057185.3471818212,-3250994.9120970834,9.25,234.75
-2998452.910744938,-3269144.266950186,9.25,235.25
-2939612.739545488,-3286941.2449131715,9.25,235.75
-2880666.9477176676,-3304385.206538549,9.25,236.25
-2821617.6531906603,-3321475.525062742,9.25,236.75
-2762466.9776124903,-3338211.5864286185,9.25,237.25
-2703217.046273829,-3354592.789307538,9.25,237.75
-2643869.9880316234,-3370618.545120972,9.25,238.25
-2584427.93523258,-3386288.2780616498,9.25,238.75
-2524893.0236365916,-3401601.425114239,9.25,239.25
-2465267.3923399765,-3416557.436075578,9.25,239.75
-2405553.183698605,-3431155.7735744533,9.25,240.25
-2345752.5432509654,-3445395.913090896,9.25,240.75
-2285867.619641027,-3459277.342975033,9.25,241.25
-2225900.5645410814,-3472799.564465472,9.25,241.75
-2165853.5325744147,-3485962.091707217,9.25,242.25
-2105728.6812378713,-3498764.4517691312,9.25,242.75
-2045528.1708243794,-3511206.1846609227,9.25,243.25
-1985254.164345284,-3523286.843349684,9.25,243.75
-1924908.8274526687,-3535005.993775937,9.25,244.25
-1864494.328361528,-3546363.214869238,9.25,244.75
-1804012.8377718434,-3557358.098563315,9.25,245.25
-1743466.5287906341,-3567990.2498107115,9.25,245.75
-1682857.5768538262,-3578259.286596996,9.25,246.25
-1622188.1596481334,-3588164.839954478,9.25,246.75
-1561460.4570327932,-3597706.553975473,9.25,247.25
-1500676.6509612272,-3606884.085825083,9.25,247.75
-1439838.9254026779,-3615697.1057535186,9.25,248.25
-1378949.4662637217,-3624145.297107945,9.25,248.75
-1318010.4613097108,-3632228.356343865,9.25,249.25
-1257024.1000862084,-3639945.9930360178,9.25,249.75
-1195992.5738402687,-3647297.929888816,9.25,250.25
-1134918.07544175,-3654283.9027463137,9.25,250.75
-1073802.7993045042,-3660903.660601688,9.25,251.25
-1012648.9413075142,-3667156.9656062727,9.25,251.75
-951458.698716038,-3673043.593078085,9.25,252.25
-890234.2701026119,-3678563.3315099184,9.25,252.75
-828977.8552680981,-3683715.982576925,9.25,253.25
-767691.6551626277,-3688501.3611437497,9.25,253.75
-706377.8718065014,-3692919.2952711876,9.25,254.25
-645038.7082111142,-3696969.626222347,9.25,254.75
-583676.368299751,-3700652.208468365,9.25,255.25
-522293.05682844337,-3703966.9096936337,9.25,255.75
-460890.9793067333,-3706913.610800551,9.25,256.25
-399472.34191841056,-3709492.205913803,9.25,256.75
-338039.3514422814,-3711702.6023841654,9.25,257.25
-276594.21517286036,-3713544.7207918367,9.25,257.75
-215139.14084104306,-3715018.4949492873,9.25,258.25
-153676.3365348256,-3716123.8719036398,9.25,258.75
-92208.01061991815,-3716860.8119385727,9.25,259.25
-30736.371660441688,-3717229.288575744,9.25,259.75
30736.371660444816,-3717229.288575744,9.25,260.25
92208.01061992128,-3716860.8119385727,9.25,260.75
153676.33653482245,-3716123.8719036398,9.25,261.25
215139.14084104614,-3715018.4949492873,9.25,261.75
276594.2151728635,-3713544.7207918353,9.25,262.25
338039.35144228453,-3711702.6023841654,9.25,262.75
399472.34191841364,-3709492.2059138017,9.25,263.25
460890.9793067302,-3706913.610800551,9.25,263.75
522293.05682844645,-3703966.9096936337,9.25,264.25
583676.3682997541,-3700652.208468365,9.25,264.75
645038.708211111,-3696969.626222347,9.25,265.25
706377.8718065044,-3692919.2952711876,9.25,265.75
767691.6551626308,-3688501.3611437497,9.25,266.25
828977.8552681012,-3683715.982576925,9.25,266.75
890234.270102615,-3678563.331509917,9.25,267.25
951458.698716035,-3673043.593078085,9.25,267.75
1012648.9413075172,-3667156.9656062727,9.25,268.25
1073802.7993045072,-3660903.660601688,9.25,268.75
1134918.0754417528,-3654283.9027463123,9.25,269.25
1195992.573840272,-3647297.929888816,9.25,269.75
1257024.1000862052,-3639945.9930360178,9.25,270.25
1318010.461309714,-3632228.356343865,9.25,270.75
1378949.466263725,-3624145.297107945,9.25,271.25
1439838.9254026806,-3615697.1057535172,9.25,271.75
1500676.6509612303,-3606884.0858250814,9.25,272.25
1561460.4570327902,-3597706.553975473,9.25,272.75
1622188.1596481362,-3588164.839954478,9.25,273.25
1682857.5768538292,-3578259.286596996,9.25,273.75
1743466.5287906309,-3567990.2498107115,9.25,274.25
1804012.8377718467,-3557358.098563315,9.25,274.75
1864494.3283615313,-3546363.214869238,9.25,275.25
1924908.827452672,-3535005.9937759354,9.25,275.75
1985254.164345287,-3523286.843349684,9.25,276.25
2045528.1708243766,-3511206.184660924,9.25,276.75
2105728.681237874,-3498764.45176913,9.25,277.25
2165853.5325744175,-3485962.0917072156,9.25,277.75
2225900.5645410847,-3472799.564465472,9.25,278.25
2285867.61964103,-3459277.3429750316,9.25,278.75
2345752.543250962,-3445395.9130908973,9.25,279.25
2405553.183698614,-3431155.7735744505,9.25,279.75
2465267.3923399798,-3416557.436075578,9.25,280.25
2524893.0236365944,-3401601.4251142377,9.25,280.75
2584427.935232589,-3386288.278061648,9.25,281.25
2643869.9880316136,-3370618.545120975,9.25,281.75
2703217.046273832,-3354592.789307538,9.25,282.25
2762466.9776124987,-3338211.5864286157,9.25,282.75
2821617.653190652,-3321475.525062747,9.25,283.25
