x_coordinate ,x_index,y_coordinate ,y_index
-217250.0,4343,2721000.0,2263
-194250.0,4366,2719000.0,2265
-172250.0,4388,2718000.0,2266
-149250.0,4411,2717000.0,2267
-126250.0,4434,2716000.0,2268
-103250.0,4457,2716000.0,2268
-80250.0,4480,2715000.0,2269
-57250.0,4503,2715000.0,2269
-34250.0,4526,2715000.0,2269
-11250.0,4549,2714000.0,2270
11750.0,4572,2714000.0,2270
34750.0,4595,2715000.0,2269
57750.0,4618,2715000.0,2269
79750.0,4640,2715000.0,2269
102750.0,4663,2716000.0,2268
125750.0,4686,2716000.0,2268
148750.0,4709,2717000.0,2267
171750.0,4732,2718000.0,2266
194750.0,4755,2719000.0,2265
217750.0,4778,2721000.0,2263
240750.0,4801,2722000.0,2262
263750.0,4824,2723000.0,2261
285750.0,4846,2725000.0,2259
308750.0,4869,2727000.0,2257
331750.0,4892,2729000.0,2255
354750.0,4915,2731000.0,2253
377750.0,4938,2733000.0,2251
400750.0,4961,2735000.0,2249
422750.0,4983,2738000.0,2246
445750.0,5006,2740000.0,2244
468750.0,5029,2743000.0,2241
491750.0,5052,2746000.0,2238
513750.0,5074,2749000.0,2235
536750.0,5097,2752000.0,2232
559750.0,5120,2756000.0,2228
581750.0,5142,2759000.0,2225
604750.0,5165,2762000.0,2222
627750.0,5188,2766000.0,2218
649750.0,5210,2770000.0,2214
672750.0,5233,2774000.0,2210
694750.0,5255,2778000.0,2206
717750.0,5278,2782000.0,2202
739750.0,5300,2787000.0,2197
762750.0,5323,2791000.0,2193
784750.0,5345,2796000.0,2188
807750.0,5368,2801000.0,2183
829750.0,5390,2806000.0,2178
852750.0,5413,2811000.0,2173
874750.0,5435,2816000.0,2168
896750.0,5457,2821000.0,2163
918750.0,5479,2826000.0,2158
941750.0,5502,2832000.0,2152
963750.0,5524,2838000.0,2146
985750.0,5546,2844000.0,2140
1007750.0,5568,2850000.0,2134
1029750.0,5590,2856000.0,2128
1051750.0,5612,2862000.0,2122
1073750.0,5634,2868000.0,2116
1095750.0,5656,2875000.0,2109
1117750.0,5678,2881000.0,2103
1139750.0,5700,2888000.0,2096
1161750.0,5722,2895000.0,2089
1183750.0,5744,2902000.0,2082
1205750.0,5766,2909000.0,2075
1226750.0,5787,2917000.0,2067
1248750.0,5809,2924000.0,2060
1270750.0,5831,2932000.0,2052
1291750.0,5852,2939000.0,2045
1313750.0,5874,2947000.0,2037
1334750.0,5895,2955000.0,2029
1356750.0,5917,2963000.0,2021
1377750.0,5938,2971000.0,2013
1399750.0,5960,2980000.0,2004
1420750.0,5981,2988000.0,1996
1441750.0,6002,2997000.0,1987
1462750.0,6023,3005000.0,1979
1483750.0,6044,3014000.0,1970
1505750.0,6066,3023000.0,1961
1526750.0,6087,3032000.0,1952
1547750.0,6108,3041000.0,1943
1567750.0,6128,3051000.0,1933
1588750.0,6149,3060000.0,1924
1609750.0,6170,3070000.0,1914
1630750.0,6191,3079000.0,1905
1651750.0,6212,3089000.0,1895
1671750.0,6232,3099000.0,1885
1692750.0,6253,3109000.0,1875
1712750.0,6273,3120000.0,1864
1733750.0,6294,3130000.0,1854
1753750.0,6314,3140000.0,1844
1774750.0,6335,3151000.0,1833
1794750.0,6355,3162000.0,1822
1814750.0,6375,3172000.0,1812
1834750.0,6395,3183000.0,1801
1854750.0,6415,3194000.0,1790
1874750.0,6435,3206000.0,1778
1894750.0,6455,3217000.0,1767
1914750.0,6475,3228000.0,1756
1934750.0,6495,3240000.0,1744
1954750.0,6515,3252000.0,1732
1973750.0,6534,3263000.0,1721
1993750.0,6554,3275000.0,1709
2012750.0,6573,3287000.0,1697
2032750.0,6593,3299000.0,1685
2051750.0,6612,3312000.0,1672
2071750.0,6632,3324000.0,1660
2090750.0,6651,3336000.0,1648
2109750.0,6670,3349000.0,1635
2128750.0,6689,3362000.0,1622
2147750.0,6708,3375000.0,1609
2166750.0,6727,3387000.0,1597
2185750.0,6746,3400000.0,1584
2204750.0,6765,3414000.0,1570
2222750.0,6783,3427000.0,1557
2241750.0,6802,3440000.0,1544
2259750.0,6820,3454000.0,1530
2278750.0,6839,3467000.0,1517
2296750.0,6857,3481000.0,1503
2314750.0,6875,3495000.0,1489
2333750.0,6894,3509000.0,1475
2351750.0,6912,3523000.0,1461
2369750.0,6930,3537000.0,1447
2387750.0,6948,3551000.0,1433
2405750.0,6966,3566000.0,1418
2422750.0,6983,3580000.0,1404
2440750.0,7001,3595000.0,1389
2458750.0,7019,3609000.0,1375
2475750.0,7036,3624000.0,1360
2493750.0,7054,3639000.0,1345
2510750.0,7071,3654000.0,1330
2527750.0,7088,3669000.0,1315
2544750.0,7105,3684000.0,1300
2561750.0,7122,3700000.0,1284
2578750.0,7139,3715000.0,1269
2595750.0,7156,3731000.0,1253
2612750.0,7173,3746000.0,1238
2629750.0,7190,3762000.0,1222
2645750.0,7206,3778000.0,1206
2662750.0,7223,3794000.0,1190
2678750.0,7239,3810000.0,1174
2695750.0,7256,3826000.0,1158
2711750.0,7272,3842000.0,1142
2727750.0,7288,3858000.0,1126
2743750.0,7304,3875000.0,1109
2759750.0,7320,3891000.0,1093
2775750.0,7336,3908000.0,1076
2790750.0,7351,3924000.0,1060
2806750.0,7367,3941000.0,1043
2821750.0,7382,3958000.0,1026
2837750.0,7398,3975000.0,1009
2852750.0,7413,3992000.0,992
2867750.0,7428,4009000.0,975
2882750.0,7443,4027000.0,957
2897750.0,7458,4044000.0,940
2912750.0,7473,4061000.0,923
2927750.0,7488,4079000.0,905
2942750.0,7503,4096000.0,888
2956750.0,7517,4114000.0,870
2971750.0,7532,4132000.0,852
2985750.0,7546,4150000.0,834
3000750.0,7561,4168000.0,816
3014750.0,7575,4186000.0,798
3028750.0,7589,4204000.0,780
3042750.0,7603,4222000.0,762
3056750.0,7617,4240000.0,744
3069750.0,7630,4259000.0,725
3083750.0,7644,4277000.0,707
3096750.0,7657,4296000.0,688
3110750.0,7671,4314000.0,670
3123750.0,7684,4333000.0,651
3136750.0,7697,4352000.0,632
3149750.0,7710,4370000.0,614
3162750.0,7723,4389000.0,595
3175750.0,7736,4408000.0,576
3188750.0,7749,4427000.0,557
3200750.0,7761,4447000.0,537
3213750.0,7774,4466000.0,518
3225750.0,7786,4485000.0,499
3237750.0,7798,4504000.0,480
3250750.0,7811,4524000.0,460
-3423250.0,1137,4973000.0,11
-3414250.0,1146,4952000.0,32
-3404250.0,1156,4932000.0,52
-3394250.0,1166,4911000.0,73
-3385250.0,1175,4891000.0,93
-3375250.0,1185,4871000.0,113
-3365250.0,1195,4851000.0,133
-3355250.0,1205,4830000.0,154
-3344250.0,1216,4810000.0,174
-3334250.0,1226,4790000.0,194
-3323250.0,1237,4770000.0,214
-3313250.0,1247,4750000.0,234
-3302250.0,1258,4731000.0,253
-3291250.0,1269,4711000.0,273
-3280250.0,1280,4691000.0,293
-3269250.0,1291,4672000.0,312
-3258250.0,1302,4652000.0,332
-3246250.0,1314,4632000.0,352
-3235250.0,1325,4613000.0,371
-3223250.0,1337,4594000.0,390
-3211250.0,1349,4574000.0,410
-3200250.0,1360,4555000.0,429
-3188250.0,1372,4536000.0,448
-3176250.0,1384,4517000.0,467
-3163250.0,1397,4498000.0,486
-3151250.0,1409,4479000.0,505
-3139250.0,1421,4460000.0,524
-3126250.0,1434,4441000.0,543
-3114250.0,1446,4423000.0,561
-3101250.0,1459,4404000.0,580
-3088250.0,1472,4386000.0,598
-3075250.0,1485,4367000.0,617
-3062250.0,1498,4349000.0,635
-3049250.0,1511,4330000.0,654
-3035250.0,1525,4312000.0,672
-3022250.0,1538,4294000.0,690
-3009250.0,1551,4276000.0,708
-2995250.0,1565,4258000.0,726
-2981250.0,1579,4240000.0,744
-2967250.0,1593,4222000.0,762
-2953250.0,1607,4204000.0,780
-2939250.0,1621,4187000.0,797
-2925250.0,1635,4169000.0,815
-2911250.0,1649,4152000.0,832
-2897250.0,1663,4134000.0,850
-2882250.0,1678,4117000.0,867
-2868250.0,1692,4100000.0,884
-2853250.0,1707,4083000.0,901
-2838250.0,1722,4066000.0,918
-2823250.0,1737,4049000.0,935
-2808250.0,1752,4032000.0,952
-2793250.0,1767,4015000.0,969
-2778250.0,1782,3998000.0,986
-2763250.0,1797,3982000.0,1002
-2747250.0,1813,3965000.0,1019
-2732250.0,1828,3949000.0,1035
-2716250.0,1844,3932000.0,1052
-2701250.0,1859,3916000.0,1068
-2685250.0,1875,3900000.0,1084
-2669250.0,1891,3884000.0,1100
-2653250.0,1907,3868000.0,1116
-2637250.0,1923,3852000.0,1132
-2621250.0,1939,3836000.0,1148
-2605250.0,1955,3821000.0,1163
-2588250.0,1972,3805000.0,1179
-2572250.0,1988,3790000.0,1194
-2555250.0,2005,3774000.0,1210
-2539250.0,2021,3759000.0,1225
-2522250.0,2038,3744000.0,1240
-2505250.0,2055,3729000.0,1255
-2488250.0,2072,3714000.0,1270
-2471250.0,2089,3699000.0,1285
-2454250.0,2106,3684000.0,1300
-2437250.0,2123,3669000.0,1315
-2420250.0,2140,3655000.0,1329
-2403250.0,2157,3640000.0,1344
-2385250.0,2175,3626000.0,1358
-2368250.0,2192,3612000.0,1372
-2350250.0,2210,3598000.0,1386
-2333250.0,2227,3584000.0,1400
-2315250.0,2245,3570000.0,1414
-2297250.0,2263,3556000.0,1428
-2279250.0,2281,3542000.0,1442
-2261250.0,2299,3529000.0,1455
-2243250.0,2317,3515000.0,1469
-2225250.0,2335,3502000.0,1482
-2207250.0,2353,3488000.0,1496
-2188250.0,2372,3475000.0,1509
-2170250.0,2390,3462000.0,1522
-2151250.0,2409,3449000.0,1535
-2133250.0,2427,3436000.0,1548
-2114250.0,2446,3424000.0,1560
-2095250.0,2465,3411000.0,1573
-2077250.0,2483,3399000.0,1585
-2058250.0,2502,3386000.0,1598
-2039250.0,2521,3374000.0,1610
-2020250.0,2540,3362000.0,1622
-2001250.0,2559,3350000.0,1634
-1982250.0,2578,3338000.0,1646
-1962250.0,2598,3326000.0,1658
-1943250.0,2617,3314000.0,1670
-1924250.0,2636,3303000.0,1681
-1904250.0,2656,3291000.0,1693
-1885250.0,2675,3280000.0,1704
-1865250.0,2695,3268000.0,1716
-1846250.0,2714,3257000.0,1727
-1826250.0,2734,3246000.0,1738
-1806250.0,2754,3235000.0,1749
-1786250.0,2774,3225000.0,1759
-1766250.0,2794,3214000.0,1770
-1747250.0,2813,3204000.0,1780
-1727250.0,2833,3193000.0,1791
-1706250.0,2854,3183000.0,1801
-1686250.0,2874,3173000.0,1811
-1666250.0,2894,3163000.0,1821
-1646250.0,2914,3153000.0,1831
-1625250.0,2935,3143000.0,1841
-1605250.0,2955,3133000.0,1851
-1585250.0,2975,3124000.0,1860
-1564250.0,2996,3114000.0,1870
-1544250.0,3016,3105000.0,1879
-1523250.0,3037,3096000.0,1888
-1502250.0,3058,3087000.0,1897
-1482250.0,3078,3078000.0,1906
-1461250.0,3099,3069000.0,1915
-1440250.0,3120,3060000.0,1924
-1419250.0,3141,3052000.0,1932
-1398250.0,3162,3043000.0,1941
-1377250.0,3183,3035000.0,1949
-1356250.0,3204,3027000.0,1957
-1335250.0,3225,3019000.0,1965
-1314250.0,3246,3011000.0,1973
-1293250.0,3267,3003000.0,1981
-1272250.0,3288,2995000.0,1989
-1250250.0,3310,2988000.0,1996
-1229250.0,3331,2980000.0,2004
-1208250.0,3352,2973000.0,2011
-1186250.0,3374,2966000.0,2018
-1165250.0,3395,2959000.0,2025
-1143250.0,3417,2952000.0,2032
-1122250.0,3438,2945000.0,2039
-1100250.0,3460,2938000.0,2046
-1079250.0,3481,2932000.0,2052
-1057250.0,3503,2925000.0,2059
-1035250.0,3525,2919000.0,2065
-1014250.0,3546,2913000.0,2071
-992250.0,3568,2907000.0,2077
-970250.0,3590,2901000.0,2083
-948250.0,3612,2895000.0,2089
-927250.0,3633,2890000.0,2094
-905250.0,3655,2884000.0,2100
-883250.0,3677,2879000.0,2105
-861250.0,3699,2874000.0,2110
-839250.0,3721,2868000.0,2116
-817250.0,3743,2863000.0,2121
-795250.0,3765,2859000.0,2125
-773250.0,3787,2854000.0,2130
-751250.0,3809,2849000.0,2135
-728250.0,3832,2845000.0,2139
-706250.0,3854,2841000.0,2143
-684250.0,3876,2836000.0,2148
-662250.0,3898,2832000.0,2152
-640250.0,3920,2829000.0,2155
-617250.0,3943,2825000.0,2159
-595250.0,3965,2821000.0,2163
-573250.0,3987,2818000.0,2166
-551250.0,4009,2814000.0,2170
-528250.0,4032,2811000.0,2173
-506250.0,4054,2808000.0,2176
-484250.0,4076,2805000.0,2179
-461250.0,4099,2802000.0,2182
-439250.0,4121,2799000.0,2185
-416250.0,4144,2797000.0,2187
-394250.0,4166,2794000.0,2190
-371250.0,4189,2792000.0,2192
-349250.0,4211,2790000.0,2194
-327250.0,4233,2788000.0,2196
-304250.0,4256,2786000.0,2198
-282250.0,4278,2784000.0,2200
-259250.0,4301,2783000.0,2201
-237250.0,4323,2781000.0,2203
-214250.0,4346,2780000.0,2204
-191250.0,4369,2779000.0,2205
-169250.0,4391,2778000.0,2206
-146250.0,4414,2777000.0,2207
-124250.0,4436,2776000.0,2208
-101250.0,4459,2775000.0,2209
-79250.0,4481,2775000.0,2209
-56250.0,4504,2774000.0,2210
-34250.0,4526,2774000.0,2210
-11250.0,4549,2774000.0,2210
11750.0,4572,2774000.0,2210
33750.0,4594,2774000.0,2210
56750.0,4617,2774000.0,2210
78750.0,4639,2775000.0,2209
101750.0,4662,2775000.0,2209
123750.0,4684,2776000.0,2208
146750.0,4707,2777000.0,2207
168750.0,4729,2778000.0,2206
191750.0,4752,2779000.0,2205
213750.0,4774,2780000.0,2204
236750.0,4797,2781000.0,2203
259750.0,4820,2783000.0,2201
281750.0,4842,2784000.0,2200
304750.0,4865,2786000.0,2198
326750.0,4887,2788000.0,2196
348750.0,4909,2790000.0,2194
371750.0,4932,2792000.0,2192
393750.0,4954,2794000.0,2190
416750.0,4977,2797000.0,2187
438750.0,4999,2799000.0,2185
461750.0,5022,2802000.0,2182
483750.0,5044,2805000.0,2179
505750.0,5066,2808000.0,2176
528750.0,5089,2811000.0,2173
550750.0,5111,2814000.0,2170
572750.0,5133,2818000.0,2166
595750.0,5156,2821000.0,2163
617750.0,5178,2825000.0,2159
639750.0,5200,2829000.0,2155
661750.0,5222,2832000.0,2152
684750.0,5245,2836000.0,2148
706750.0,5267,2841000.0,2143
728750.0,5289,2845000.0,2139
750750.0,5311,2849000.0,2135
772750.0,5333,2854000.0,2130
794750.0,5355,2859000.0,2125
816750.0,5377,2863000.0,2121
838750.0,5399,2868000.0,2116
860750.0,5421,2874000.0,2110
882750.0,5443,2879000.0,2105
904750.0,5465,2884000.0,2100
926750.0,5487,2890000.0,2094
948750.0,5509,2895000.0,2089
970750.0,5531,2901000.0,2083
992750.0,5553,2907000.0,2077
1013750.0,5574,2913000.0,2071
1035750.0,5596,2919000.0,2065
1057750.0,5618,2925000.0,2059
1078750.0,5639,2932000.0,2052
1100750.0,5661,2938000.0,2046
1121750.0,5682,2945000.0,2039
1143750.0,5704,2952000.0,2032
1164750.0,5725,2959000.0,2025
1186750.0,5747,2966000.0,2018
1207750.0,5768,2973000.0,2011
1229750.0,5790,2980000.0,2004
1250750.0,5811,2988000.0,1996
1271750.0,5832,2995000.0,1989
1292750.0,5853,3003000.0,1981
1314750.0,5875,3011000.0,1973
1335750.0,5896,3019000.0,1965
1356750.0,5917,3027000.0,1957
1377750.0,5938,3035000.0,1949
1398750.0,5959,3043000.0,1941
1419750.0,5980,3052000.0,1932
1440750.0,6001,3060000.0,1924
1460750.0,6021,3069000.0,1915
1481750.0,6042,3078000.0,1906
1502750.0,6063,3087000.0,1897
1523750.0,6084,3096000.0,1888
1543750.0,6104,3105000.0,1879
1564750.0,6125,3114000.0,1870
1584750.0,6145,3124000.0,1860
1605750.0,6166,3133000.0,1851
1625750.0,6186,3143000.0,1841
1645750.0,6206,3153000.0,1831
1666750.0,6227,3163000.0,1821
1686750.0,6247,3173000.0,1811
1706750.0,6267,3183000.0,1801
1726750.0,6287,3193000.0,1791
1746750.0,6307,3204000.0,1780
1766750.0,6327,3214000.0,1770
1786750.0,6347,3225000.0,1759
1806750.0,6367,3235000.0,1749
1825750.0,6386,3246000.0,1738
1845750.0,6406,3257000.0,1727
1865750.0,6426,3268000.0,1716
1884750.0,6445,3280000.0,1704
1904750.0,6465,3291000.0,1693
1923750.0,6484,3303000.0,1681
1943750.0,6504,3314000.0,1670
1962750.0,6523,3326000.0,1658
1981750.0,6542,3338000.0,1646
2000750.0,6561,3350000.0,1634
2019750.0,6580,3362000.0,1622
2038750.0,6599,3374000.0,1610
2057750.0,6618,3386000.0,1598
2076750.0,6637,3399000.0,1585
2095750.0,6656,3411000.0,1573
2114750.0,6675,3424000.0,1560
2132750.0,6693,3436000.0,1548
2151750.0,6712,3449000.0,1535
2169750.0,6730,3462000.0,1522
2188750.0,6749,3475000.0,1509
2206750.0,6767,3488000.0,1496
2224750.0,6785,3502000.0,1482
2242750.0,6803,3515000.0,1469
2261750.0,6822,3529000.0,1455
2279750.0,6840,3542000.0,1442
2296750.0,6857,3556000.0,1428
2314750.0,6875,3570000.0,1414
2332750.0,6893,3584000.0,1400
2350750.0,6911,3598000.0,1386
2367750.0,6928,3612000.0,1372
2385750.0,6946,3626000.0,1358
2402750.0,6963,3640000.0,1344
2420750.0,6981,3655000.0,1329
2437750.0,6998,3669000.0,1315
2454750.0,7015,3684000.0,1300
2471750.0,7032,3699000.0,1285
2488750.0,7049,3714000.0,1270
2505750.0,7066,3729000.0,1255
2522750.0,7083,3744000.0,1240
2538750.0,7099,3759000.0,1225
2555750.0,7116,3774000.0,1210
2571750.0,7132,3790000.0,1194
2588750.0,7149,3805000.0,1179
2604750.0,7165,3821000.0,1163
2620750.0,7181,3836000.0,1148
2637750.0,7198,3852000.0,1132
2653750.0,7214,3868000.0,1116
2669750.0,7230,3884000.0,1100
2685750.0,7246,3900000.0,1084
2700750.0,7261,3916000.0,1068
2716750.0,7277,3932000.0,1052
2732750.0,7293,3949000.0,1035
2747750.0,7308,3965000.0,1019
2762750.0,7323,3982000.0,1002
2778750.0,7339,3998000.0,986
2793750.0,7354,4015000.0,969
2808750.0,7369,4032000.0,952
2823750.0,7384,4049000.0,935
2838750.0,7399,4066000.0,918
2852750.0,7413,4083000.0,901
2867750.0,7428,4100000.0,884
2882750.0,7443,4117000.0,867
2896750.0,7457,4134000.0,850
2911750.0,7472,4152000.0,832
2925750.0,7486,4169000.0,815
2939750.0,7500,4187000.0,797
2953750.0,7514,4204000.0,780
2967750.0,7528,4222000.0,762
2981750.0,7542,4240000.0,744
2994750.0,7555,4258000.0,726
3008750.0,7569,4276000.0,708
3022750.0,7583,4294000.0,690
3035750.0,7596,4312000.0,672
3048750.0,7609,4330000.0,654
3061750.0,7622,4349000.0,635
3075750.0,7636,4367000.0,617
3087750.0,7648,4386000.0,598
3100750.0,7661,4404000.0,580
3113750.0,7674,4423000.0,561
3126750.0,7687,4441000.0,543
3138750.0,7699,4460000.0,524
3151750.0,7712,4479000.0,505
3163750.0,7724,4498000.0,486
3175750.0,7736,4517000.0,467
3187750.0,7748,4536000.0,448
3199750.0,7760,4555000.0,429
3211750.0,7772,4574000.0,410
3223750.0,7784,4594000.0,390
3234750.0,7795,4613000.0,371
3246750.0,7807,4632000.0,352
-3360250.0,1200,4977000.0,7
-3350250.0,1210,4957000.0,27
-3341250.0,1219,4937000.0,47
-3331250.0,1229,4917000.0,67
-3321250.0,1239,4897000.0,87
-3311250.0,1249,4877000.0,107
-3301250.0,1259,4857000.0,127
-3291250.0,1269,4838000.0,146
-3281250.0,1279,4818000.0,166
-3271250.0,1289,4798000.0,186
-3260250.0,1300,4779000.0,205
-3249250.0,1311,4759000.0,225
-3239250.0,1321,4740000.0,244
-3228250.0,1332,4720000.0,264
-3217250.0,1343,4701000.0,283
-3206250.0,1354,4682000.0,302
-3195250.0,1365,4663000.0,321
-3183250.0,1377,4644000.0,340
-3172250.0,1388,4625000.0,359
-3160250.0,1400,4606000.0,378
-3149250.0,1411,4587000.0,397
-3137250.0,1423,4568000.0,416
-3125250.0,1435,4549000.0,435
-3113250.0,1447,4530000.0,454
-3101250.0,1459,4512000.0,472
-3089250.0,1471,4493000.0,491
-3077250.0,1483,4475000.0,509
-3064250.0,1496,4456000.0,528
-3052250.0,1508,4438000.0,546
-3039250.0,1521,4420000.0,564
-3026250.0,1534,4402000.0,582
-3013250.0,1547,4383000.0,601
-3000250.0,1560,4365000.0,619
-2987250.0,1573,4347000.0,637
-2974250.0,1586,4330000.0,654
-2961250.0,1599,4312000.0,672
-2947250.0,1613,4294000.0,690
-2934250.0,1626,4276000.0,708
-2920250.0,1640,4259000.0,725
-2907250.0,1653,4241000.0,743
-2893250.0,1667,4224000.0,760
-2879250.0,1681,4207000.0,777
-2865250.0,1695,4190000.0,794
-2851250.0,1709,4172000.0,812
-2837250.0,1723,4155000.0,829
-2822250.0,1738,4138000.0,846
-2808250.0,1752,4122000.0,862
-2793250.0,1767,4105000.0,879
-2779250.0,1781,4088000.0,896
-2764250.0,1796,4071000.0,913
-2749250.0,1811,4055000.0,929
-2734250.0,1826,4038000.0,946
-2719250.0,1841,4022000.0,962
-2704250.0,1856,4006000.0,978
-2689250.0,1871,3990000.0,994
-2673250.0,1887,3974000.0,1010
-2658250.0,1902,3958000.0,1026
-2642250.0,1918,3942000.0,1042
-2627250.0,1933,3926000.0,1058
-2611250.0,1949,3910000.0,1074
-2595250.0,1965,3895000.0,1089
-2579250.0,1981,3879000.0,1105
-2563250.0,1997,3864000.0,1120
-2547250.0,2013,3848000.0,1136
-2531250.0,2029,3833000.0,1151
-2515250.0,2045,3818000.0,1166
-2499250.0,2061,3803000.0,1181
-2482250.0,2078,3788000.0,1196
-2466250.0,2094,3773000.0,1211
-2449250.0,2111,3759000.0,1225
-2432250.0,2128,3744000.0,1240
-2415250.0,2145,3729000.0,1255
-2399250.0,2161,3715000.0,1269
-2382250.0,2178,3701000.0,1283
-2365250.0,2195,3686000.0,1298
-2347250.0,2213,3672000.0,1312
-2330250.0,2230,3658000.0,1326
-2313250.0,2247,3644000.0,1340
-2296250.0,2264,3631000.0,1353
-2278250.0,2282,3617000.0,1367
-2261250.0,2299,3603000.0,1381
-2243250.0,2317,3590000.0,1394
-2225250.0,2335,3576000.0,1408
-2207250.0,2353,3563000.0,1421
-2190250.0,2370,3550000.0,1434
-2172250.0,2388,3537000.0,1447
-2154250.0,2406,3524000.0,1460
-2135250.0,2425,3511000.0,1473
-2117250.0,2443,3498000.0,1486
-2099250.0,2461,3486000.0,1498
-2081250.0,2479,3473000.0,1511
-2062250.0,2498,3461000.0,1523
-2044250.0,2516,3448000.0,1536
-2025250.0,2535,3436000.0,1548
-2007250.0,2553,3424000.0,1560
-1988250.0,2572,3412000.0,1572
-1969250.0,2591,3400000.0,1584
-1950250.0,2610,3388000.0,1596
-1931250.0,2629,3377000.0,1607
-1912250.0,2648,3365000.0,1619
-1893250.0,2667,3354000.0,1630
-1874250.0,2686,3343000.0,1641
-1855250.0,2705,3331000.0,1653
-1836250.0,2724,3320000.0,1664
-1816250.0,2744,3309000.0,1675
-1797250.0,2763,3299000.0,1685
-1778250.0,2782,3288000.0,1696
-1758250.0,2802,3277000.0,1707
-1738250.0,2822,3267000.0,1717
-1719250.0,2841,3256000.0,1728
-1699250.0,2861,3246000.0,1738
-1679250.0,2881,3236000.0,1748
-1660250.0,2900,3226000.0,1758
-1640250.0,2920,3216000.0,1768
-1620250.0,2940,3206000.0,1778
-1600250.0,2960,3197000.0,1787
-1580250.0,2980,3187000.0,1797
-1560250.0,3000,3178000.0,1806
-1539250.0,3021,3168000.0,1816
-1519250.0,3041,3159000.0,1825
-1499250.0,3061,3150000.0,1834
-1479250.0,3081,3141000.0,1843
-1458250.0,3102,3133000.0,1851
-1438250.0,3122,3124000.0,1860
-1417250.0,3143,3115000.0,1869
-1397250.0,3163,3107000.0,1877
-1376250.0,3184,3099000.0,1885
-1355250.0,3205,3090000.0,1894
-1335250.0,3225,3082000.0,1902
-1314250.0,3246,3074000.0,1910
-1293250.0,3267,3067000.0,1917
-1272250.0,3288,3059000.0,1925
-1252250.0,3308,3051000.0,1933
-1231250.0,3329,3044000.0,1940
-1210250.0,3350,3037000.0,1947
-1189250.0,3371,3029000.0,1955
-1168250.0,3392,3022000.0,1962
-1146250.0,3414,3015000.0,1969
-1125250.0,3435,3009000.0,1975
-1104250.0,3456,3002000.0,1982
-1083250.0,3477,2995000.0,1989
-1062250.0,3498,2989000.0,1995
-1040250.0,3520,2983000.0,2001
-1019250.0,3541,2976000.0,2008
-998250.0,3562,2970000.0,2014
-976250.0,3584,2964000.0,2020
-955250.0,3605,2959000.0,2025
-933250.0,3627,2953000.0,2031
-912250.0,3648,2947000.0,2037
-890250.0,3670,2942000.0,2042
-869250.0,3691,2937000.0,2047
-847250.0,3713,2932000.0,2052
-826250.0,3734,2927000.0,2057
-804250.0,3756,2922000.0,2062
-782250.0,3778,2917000.0,2067
-760250.0,3800,2912000.0,2072
-739250.0,3821,2908000.0,2076
-717250.0,3843,2903000.0,2081
-695250.0,3865,2899000.0,2085
-673250.0,3887,2895000.0,2089
-651250.0,3909,2891000.0,2093
-630250.0,3930,2887000.0,2097
-608250.0,3952,2884000.0,2100
-586250.0,3974,2880000.0,2104
-564250.0,3996,2877000.0,2107
-542250.0,4018,2873000.0,2111
-520250.0,4040,2870000.0,2114
-498250.0,4062,2867000.0,2117
-476250.0,4084,2864000.0,2120
-454250.0,4106,2861000.0,2123
-432250.0,4128,2859000.0,2125
-410250.0,4150,2856000.0,2128
-388250.0,4172,2854000.0,2130
-366250.0,4194,2852000.0,2132
-343250.0,4217,2849000.0,2135
-321250.0,4239,2847000.0,2137
-299250.0,4261,2846000.0,2138
-277250.0,4283,2844000.0,2140
-255250.0,4305,2842000.0,2142
-233250.0,4327,2841000.0,2143
-211250.0,4349,2839000.0,2145
-188250.0,4372,2838000.0,2146
-166250.0,4394,2837000.0,2147
-144250.0,4416,2836000.0,2148
-122250.0,4438,2835000.0,2149
-100250.0,4460,2835000.0,2149
-77250.0,4483,2834000.0,2150
-55250.0,4505,2834000.0,2150
-33250.0,4527,2834000.0,2150
-11250.0,4549,2833000.0,2151
10750.0,4571,2833000.0,2151
33750.0,4594,2834000.0,2150
55750.0,4616,2834000.0,2150
77750.0,4638,2834000.0,2150
99750.0,4660,2835000.0,2149
121750.0,4682,2835000.0,2149
144750.0,4705,2836000.0,2148
166750.0,4727,2837000.0,2147
188750.0,4749,2838000.0,2146
210750.0,4771,2839000.0,2145
232750.0,4793,2841000.0,2143
254750.0,4815,2842000.0,2142
277750.0,4838,2844000.0,2140
299750.0,4860,2846000.0,2138
321750.0,4882,2847000.0,2137
343750.0,4904,2849000.0,2135
365750.0,4926,2852000.0,2132
387750.0,4948,2854000.0,2130
409750.0,4970,2856000.0,2128
431750.0,4992,2859000.0,2125
453750.0,5014,2861000.0,2123
475750.0,5036,2864000.0,2120
497750.0,5058,2867000.0,2117
519750.0,5080,2870000.0,2114
541750.0,5102,2873000.0,2111
563750.0,5124,2877000.0,2107
585750.0,5146,2880000.0,2104
607750.0,5168,2884000.0,2100
629750.0,5190,2887000.0,2097
651750.0,5212,2891000.0,2093
673750.0,5234,2895000.0,2089
695750.0,5256,2899000.0,2085
716750.0,5277,2903000.0,2081
738750.0,5299,2908000.0,2076
760750.0,5321,2912000.0,2072
782750.0,5343,2917000.0,2067
803750.0,5364,2922000.0,2062
825750.0,5386,2927000.0,2057
847750.0,5408,2932000.0,2052
868750.0,5429,2937000.0,2047
890750.0,5451,2942000.0,2042
911750.0,5472,2947000.0,2037
