x,y,lat ,lon
434119.29123160074,4021736.5132384268,77.25,274.25
449195.1876182364,4024383.8952716156,77.25,274.75
464254.94436942413,4027121.596877943,77.25,275.25
479298.0203863471,4029949.519691468,77.25,275.75
494323.87516953354,4032867.5621045968,77.25,276.25
509331.968838267,4035875.6192717236,77.25,276.75
524321.7621499954,4038973.5831130054,77.25,277.25
539292.7165196964,4042161.34231824,77.25,277.75
554244.2940392331,4045438.782350866,77.25,278.25
569175.9574966857,4048805.7854520837,77.25,278.75
584087.1703956425,4052262.230645076,77.25,279.25
598977.3969744906,4055807.9937393675,77.25,279.75
613846.1022256475,4059442.9473352744,77.25,280.25
628692.7519148035,4063166.9608284915,77.25,280.75
643516.8126001079,4066979.9004147802,77.25,281.25
658317.751651323,4070881.6290947753,77.25,281.75
673095.0372689961,4074872.0066789133,77.25,282.25
687848.1385035263,4078950.8897924596,77.25,282.75
702576.5252742608,4083118.1318806685,77.25,283.25
717279.6683885577,4087373.5832140497,77.25,283.75
731957.039560766,4091717.090893738,77.25,284.25
746608.1114312221,4096148.4988569943,77.25,284.75
761232.3575852183,4100667.647882818,77.25,285.25
775829.2525718764,4105274.3755976553,77.25,285.75
790398.2719230617,4109968.5164812426,77.25,286.25
804938.8921722132,4114749.9018725534,77.25,286.75
819450.5908731451,4119618.3599758493,77.25,287.25
833932.8466188343,4124573.715866866,77.25,287.75
848385.1390601469,4129615.791499089,77.25,288.25
862806.948924525,4134744.405710151,77.25,288.75
877197.7580346623,4139959.374228347,77.25,289.25
891557.0493271129,4145260.5096792504,77.25,289.75
905884.3068708611,4150647.621592445,77.25,290.25
920179.0158858765,4156120.516408373,77.25,290.75
934440.662761601,4161678.9974852875,77.25,291.25
948668.735075394,4167322.8651063126,77.25,291.75
962862.7216109622,4173051.9164866284,77.25,292.25
977022.112376717,4178865.9457807513,77.25,292.75
991146.3986240933,4184764.7440899294,77.25,293.25
1005235.0728658418,4190748.099469654,77.25,293.75
1019287.6288942583,4196815.796937267,77.25,294.25
1033303.5617993578,4202967.6184796905,77.25,294.75
1047282.367987049,4209203.343061266,77.25,295.25
1061223.5451971907,4215522.7466316745,77.25,295.75
1075126.592521655,4221925.60213401,77.25,296.25
1088991.010422342,4228411.679512933,77.25,296.75
1102816.3007490924,4234980.745722923,77.25,297.25
1116601.9667576163,4241632.564736668,77.25,297.75
1130347.5131273298,4248366.897553535,77.25,298.25
1144052.4459791442,4255183.502208159,77.25,298.75
1157716.2728932272,4262082.133779141,77.25,299.25
1171338.5029266884,4269062.544397848,77.25,299.75
1184918.6466312092,4276124.483257307,77.25,300.25
1198456.2160706462,4283267.696621235,77.25,300.75
1211950.7248385542,4290491.927833145,77.25,301.25
1225401.6880756551,4297796.917325563,77.25,301.75
1238808.6224872742,4305182.402629368,77.25,302.25
1252171.0463606985,4312648.118383213,77.25,302.75
1265488.4795824755,4320193.796343057,77.25,303.25
1278760.4436556797,4327819.165391817,77.25,303.75
1291986.461717098,4335523.9515490895,77.25,304.25
1305166.058554354,4343307.877981012,77.25,304.75
1318298.7606229999,4351170.665010199,77.25,305.25
1331384.0960635229,4359112.030125799,77.25,305.75
1344421.5947182872,4367131.687993632,77.25,306.25
1357410.788148457,4375229.350466465,77.25,306.75
1370351.2096507929,4383404.7265943345,77.25,307.25
1383242.3942744373,4391657.522635023,77.25,307.75
1396083.8788376346,4399987.442064612,77.25,308.25
1408875.2019443389,4408394.185588121,77.25,308.75
1421615.9040008236,4416877.451150278,77.25,309.25
1434305.5272321813,4425436.933946362,77.25,309.75
1446943.6156987648,4434072.326433157,77.25,310.25
1459529.715312585,4442783.318340004,77.25,310.75
1472063.3738536185,4451569.596679954,77.25,311.25
1484544.140986048,4460430.845760995,77.25,311.75
1496971.568274458,4469366.747197417,77.25,312.25
1509345.2091999399,4478376.979921243,77.25,312.75
1521664.6191761286,4487461.220193757,77.25,313.25
1533929.3555651898,4496619.141617148,77.25,313.75
1546138.9776937182,4505850.415146236,77.25,314.25
1558293.0468685625,4515154.709100282,77.25,314.75
1570391.1263926032,4524531.689174919,77.25,315.25
1582432.781580435,4533981.018454166,77.25,315.75
1594417.5797739793,4543502.357422516,77.25,316.25
1606345.0903580412,4553095.36397715,77.25,316.75
1618214.8847757794,4562759.693440228,77.25,317.25
1630026.5365440887,4572494.998571259,77.25,317.75
1641779.621268954,4582300.929579604,77.25,318.25
1653473.716660666,4592177.134137014,77.25,318.75
1665108.4025490105,4602123.2573903045,77.25,319.25
1676683.2608983763,4612138.941974116,77.25,319.75
1688197.8758227492,4622223.828023729,77.25,320.25
1699651.8336006678,4632377.553188009,77.25,320.75
1711044.7226901043,4642599.752642435,77.25,321.25
1722376.133743218,4652890.059102184,77.25,321.75
1733645.6596210918,4663248.102835347,77.25,322.25
1744852.8954083489,4673673.511676207,77.25,322.75
1755997.4384276979,4684165.9110386055,77.25,323.25
1767078.8882544106,4694724.923929414,77.25,323.75
1778096.8467307054,4705350.170962067,77.25,324.25
1789050.917980045,4716041.270370199,77.25,324.75
1799940.7084213765,4726797.838021363,77.25,325.25
1810765.8267832608,4737619.487430833,77.25,325.75
1821525.8841179295,4748505.829775478,77.25,326.25
1832220.4938152705,4759456.473907753,77.25,326.75
1842849.2716167131,4770471.026369737,77.25,327.25
1853411.8356290276,4781549.091407277,77.25,327.75
1863907.8063380606,4792690.270984203,77.25,328.25
1874336.8066223625,4803894.164796637,77.25,328.75
1884698.4617667338,4815160.370287364,77.25,329.25
1894992.3994756993,4826488.482660312,77.25,329.75
1905218.2498868792,4837878.0948950825,77.25,330.25
1915375.6455842708,4849328.797761575,77.25,330.75
1925464.2216114702,4860840.17983471,77.25,331.25
1935483.615484761,4872411.8275091825,77.25,331.75
1945433.4672061503,4884043.32501434,77.25,332.25
1955313.4192763127,4895734.254429127,77.25,332.75
1965123.1167074135,4907484.195697084,77.25,333.25
1974862.2070358826,4919292.726641452,77.25,333.75
1984530.3403350713,4931159.422980341,77.25,334.25
1994127.1692278194,4943083.858341962,77.25,334.75
2003652.3488989475,4955065.604279968,77.25,335.25
2013105.5371076425,4967104.230288831,77.25,335.75
2022486.3941997464,4979199.303819311,77.25,336.25
-1930333.6779128145,4975045.38291017,77.75,185.75
-1920929.5771386134,4963502.760898834,77.75,186.25
-1911456.4571408066,4952016.715810329,77.75,186.75
-1901914.6582897033,4940587.6603395995,77.75,187.25
-1892304.5234232466,4929216.005133939,77.75,187.75
-1882626.3978347012,4917902.158778243,77.75,188.25
-1872880.6292602483,4906646.52778033,77.75,188.75
-1863067.567866491,4895449.516556336,77.75,189.25
-1853187.5662378652,4884311.527416175,77.75,189.75
-1843240.9793639835,4873232.960549099,77.75,190.25
-1833228.1646268712,4862214.214009306,77.75,190.75
-1823149.4817881284,4851255.683701643,77.75,191.25
-1813005.2929760038,4840357.763367379,77.75,191.75
-1802795.9626723859,4829520.844570068,77.75,192.25
-1792521.8576997006,4818745.31668146,77.75,192.75
-1782183.3472077355,4808031.566867527,77.75,193.25
-1771780.802660382,4797379.980074554,77.75,193.75
-1761314.5978222757,4786790.939015293,77.75,194.25
-1750785.1087453752,4776264.824155222,77.75,194.75
-1740192.7137554516,4765802.013698877,77.75,195.25
-1729537.7934384926,4755402.883576257,77.75,195.75
-1718820.7306270248,4745067.807429318,77.75,196.25
-1708041.9103863654,4734797.156598553,77.75,196.75
-1697201.7200007825,4724591.300109642,77.75,197.25
-1686300.5489595793,4714450.604660197,77.75,197.75
-1675338.7889431014,4704375.434606588,77.75,198.25
-1664316.8338086659,4694366.151950854,77.75,198.75
-1653235.0795764043,4684423.116327682,77.75,199.25
-1642093.9244150366,4674546.684991501,77.75,199.75
-1630893.7686275674,4664737.212803641,77.75,200.25
-1619635.014636901,4654995.052219584,77.75,200.75
-1608318.0669713775,4645320.553276291,77.75,201.25
-1596943.3322502472,4635714.063579639,77.75,201.75
-1585511.2191690563,4626175.928291922,77.75,202.25
-1574022.1384849574,4616706.490119453,77.75,202.75
-1562476.503001959,4607306.089300249,77.75,203.25
-1550874.7275560922,4597975.063591806,77.75,203.75
-1539217.2290004992,4588713.748258968,77.75,204.25
-1527504.4261904596,4579522.476061871,77.75,204.75
-1515736.7399683483,4570401.577244,77.75,205.25
-1503914.5931485002,4561351.37952031,77.75,205.75
-1492038.410502028,4552372.20806546,77.75,206.25
-1480108.6187415589,4543464.385502128,77.75,206.75
-1468125.6465059028,4534628.231889416,77.75,207.25
-1456089.9243446467,4525864.064711356,77.75,207.75
-1444001.8847026918,4517172.198865493,77.75,208.25
-1431861.9619047123,4508552.946651581,77.75,208.75
-1419670.5921395468,4500006.6177603565,77.75,209.25
-1407428.2134445338,4491533.519262413,77.75,209.75
-1395135.2656897677,4483133.955597168,77.75,210.25
-1382792.1905622927,4474808.228561921,77.75,210.75
-1370399.431550234,4466556.637301016,77.75,211.25
-1357957.4339268734,4458379.47829509,77.75,211.75
-1345466.6447346325,4450277.045350417,77.75,212.25
-1332927.5127690213,4442249.629588357,77.75,212.75
-1320340.488562515,4434297.519434895,77.75,213.25
-1307706.024368361,4426421.000610278,77.75,213.75
-1295024.5741443285,4418620.356118741,77.75,214.25
-1282296.5935364028,4410895.866238352,77.75,214.75
-1269522.539862412,4403247.808510933,77.75,215.25
-1256702.8720955916,4395676.45773209,77.75,215.75
-1243838.0508480992,4388182.085941337,77.75,216.25
-1230928.5383544632,4380764.9624123275,77.75,216.75
-1217974.7984549713,4373425.353643174,77.75,217.25
-1204977.2965790061,4366163.523346876,77.75,217.75
-1191936.4997283265,4358979.73244184,77.75,218.25
-1178852.876460285,4351874.239042513,77.75,218.75
-1165726.8968709873,4344847.298450099,77.75,219.25
-1152559.0325784117,4337899.1631433945,77.75,219.75
-1139349.7567054583,4331030.0827697115,77.75,220.25
-1126099.543862946,4324240.304135905,77.75,220.75
-1112808.8701325683,4317530.071199515,77.75,221.25
-1099478.2130497824,4310899.625059993,77.75,221.75
-1086108.0515866503,4304349.203950042,77.75,222.25
-1072698.8661346284,4297879.043227054,77.75,222.75
-1059251.1384873188,4291489.375364661,77.75,223.25
-1045765.3518231402,4285180.429944372,77.75,223.75
-1032241.9906879783,4278952.433647331,77.75,224.25
-1018681.5409777762,4272805.610246172,77.75,224.75
-1005084.4899210738,4266740.180596976,77.75,225.25
-991451.3260614976,4260756.362631336,77.75,225.75
-977782.5392402158,4254854.371348531,77.75,226.25
-964078.620578333,4249034.418807794,77.75,226.75
-950340.0624592418,4243296.714120699,77.75,227.25
-936567.3585109377,4237641.463443644,77.75,227.75
-922761.0035882802,4232068.8699704455,77.75,228.25
-908921.49375521,4226579.133925036,77.75,228.75
-895049.3262669266,4221172.452554272,77.75,229.25
-881144.9995520263,4215849.020120842,77.75,229.75
-867209.0131945887,4210609.027896298,77.75,230.25
-853241.8679162292,4205452.664154172,77.75,230.75
-839244.0655581031,4200380.11416321,77.75,231.25
-825216.1090628832,4195391.560180728,77.75,231.75
-811158.5024566785,4190487.1814460508,77.75,232.25
-797071.7508309347,4185667.154174077,77.75,232.75
-782956.3603242809,4180931.65154895,77.75,233.25
-768812.8381043401,4176280.8437178303,77.75,233.75
-754641.6923495174,4171714.897784785,77.75,234.25
-740443.4322307284,4167233.977804784,77.75,234.75
-726218.5678931158,4162838.2447778056,77.75,235.25
-711967.6104377144,4158527.856643047,77.75,235.75
-697691.0719030838,4154302.9682732597,77.75,236.25
-683389.4652469206,4150163.7314691725,77.75,236.75
-669063.304327616,4146110.2949540466,77.75,237.25
-654713.1038858029,4142142.80436833,77.75,237.75
-640339.3795258574,4138261.4022644204,77.75,238.25
-625942.647697368,4134466.2281015497,77.75,238.75
-611523.4256765891,4130757.4182407656,77.75,239.25
-597082.23154785,4127135.10594004,77.75,239.75
-582619.5841849357,4123599.4213494756,77.75,240.25
-568136.003232455,4120150.491506632,77.75,240.75
-553632.0090871564,4116788.440331961,77.75,241.25
-539108.1228792417,4113513.388624352,77.75,241.75
-524564.8664536368,4110325.454056795,77.75,242.25
-510002.7623512372,4107224.751172151,77.75,242.75
-495422.3337901433,4104211.391379037,77.75,243.25
-480824.1046468501,4101285.48294782,77.75,243.75
-466208.5994374337,4098447.13100673,77.75,244.25
-451576.34329870105,4095696.4375380864,77.75,244.75
-436927.86196931795,4093033.5013746233,77.75,245.25
-422263.68177092884,4090458.418195949,77.75,245.75
-407584.3295892346,4087971.2805251013,77.75,246.25
-392890.3328550714,4085572.177725226,77.75,246.75
-378182.2195254562,4083261.195996369,77.75,247.25
-363460.5180646122,4081038.4183723703,77.75,247.75
-348725.75742499036,4078903.92471789,77.75,248.25
-333978.4670282593,4076857.7917255345,77.75,248.75
-319219.176746279,4074900.0929131005,77.75,249.25
-304448.4168820726,4073030.8986209338,77.75,249.75
-289666.7181507606,4071250.276009404,77.75,250.25
-274874.6116605027,4069558.2890564883,77.75,250.75
-260072.62889341085,4067954.998555477,77.75,251.25
-245261.30168644813,4066440.4621127816,77.75,251.75
-230441.16221233047,4065014.7341458756,77.75,252.25
-215612.7429603935,4063677.865881329,77.75,252.75
-200776.57671747083,4062429.905352977,77.75,253.25
-185933.19654874635,4061270.897400185,77.75,253.75
-171083.1357785966,4060200.883666244,77.75,254.25
-156226.92797143888,4059219.9025968714,77.75,254.75
-141365.10691254836,4058327.9894388323,77.75,255.25
-126498.20658888938,4057525.1762386714,77.75,255.75
-111626.76116992497,4056811.4918415593,77.75,256.25
-96751.30498841932,4056186.961890259,77.75,256.75
-81872.37252124844,4055651.6088242065,77.75,257.25
-66990.49837019158,4055205.451878698,77.75,257.75
-52106.21724271858,4054848.5070842057,77.75,258.25
-37220.06393278823,4054580.7872657967,77.75,258.75
-22332.573301621,4054402.3020426757,77.75,259.25
-7444.280258492031,4054313.0578278378,77.75,259.75
7444.280258492789,4054313.0578278378,77.75,260.25
22332.573301621756,4054402.3020426757,77.75,260.75
37220.06393278747,4054580.7872657967,77.75,261.25
52106.21724271934,4054848.5070842057,77.75,261.75
66990.49837019235,4055205.451878698,77.75,262.25
81872.37252124918,4055651.6088242065,77.75,262.75
96751.30498842009,4056186.9618902598,77.75,263.25
111626.7611699242,4056811.4918415593,77.75,263.75
126498.20658889013,4057525.1762386714,77.75,264.25
141365.10691254912,4058327.9894388323,77.75,264.75
156226.92797143813,4059219.9025968714,77.75,265.25
171083.13577859732,4060200.883666244,77.75,265.75
185933.1965487471,4061270.897400185,77.75,266.25
200776.5767174716,4062429.905352977,77.75,266.75
215612.74296039424,4063677.86588133,77.75,267.25
230441.1622123297,4065014.7341458756,77.75,267.75
245261.3016864489,4066440.4621127816,77.75,268.25
260072.6288934116,4067954.998555477,77.75,268.75
274874.6116605034,4069558.289056489,77.75,269.25
289666.71815076127,4071250.2760094046,77.75,269.75
304448.4168820718,4073030.8986209338,77.75,270.25
319219.1767462798,4074900.0929131005,77.75,270.75
333978.46702826006,4076857.7917255345,77.75,271.25
348725.75742499105,4078903.92471789,77.75,271.75
363460.518064613,4081038.4183723703,77.75,272.25
378182.21952545544,4083261.195996369,77.75,272.75
392890.33285507216,4085572.177725226,77.75,273.25
407584.32958923536,4087971.2805251013,77.75,273.75
422263.68177092815,4090458.418195949,77.75,274.25
436927.86196931876,4093033.5013746233,77.75,274.75
451576.34329870186,4095696.4375380864,77.75,275.25
466208.5994374344,4098447.1310067307,77.75,275.75
480824.1046468509,4101285.48294782,77.75,276.25
495422.3337901427,4104211.391379037,77.75,276.75
510002.76235123794,4107224.751172152,77.75,277.25
524564.8664536376,4110325.454056795,77.75,277.75
539108.1228792425,4113513.388624352,77.75,278.25
553632.0090871571,4116788.440331961,77.75,278.75
568136.0032324543,4120150.491506632,77.75,279.25
582619.584184938,4123599.421349476,77.75,279.75
597082.2315478508,4127135.10594004,77.75,280.25
611523.4256765898,4130757.4182407656,77.75,280.75
625942.6476973702,4134466.22810155,77.75,281.25
640339.379525855,4138261.4022644204,77.75,281.75
654713.1038858035,4142142.80436833,77.75,282.25
669063.304327618,4146110.294954048,77.75,282.75
683389.4652469185,4150163.7314691716,77.75,283.25
697691.0719030845,4154302.9682732597,77.75,283.75
711967.6104377166,4158527.856643048,77.75,284.25
726218.567893115,4162838.2447778047,77.75,284.75
740443.4322307293,4167233.977804784,77.75,285.25
754641.6923495166,4171714.897784785,77.75,285.75
768812.8381043395,4176280.8437178303,77.75,286.25
782956.3603242816,4180931.6515489505,77.75,286.75
797071.7508309354,4185667.154174077,77.75,287.25
811158.502456678,4190487.1814460508,77.75,287.75
825216.1090628839,4195391.560180728,77.75,288.25
839244.0655581037,4200380.11416321,77.75,288.75
853241.8679162286,4205452.664154172,77.75,289.25
867209.0131945908,4210609.0278963,77.75,289.75
881144.999552027,4215849.020120842,77.75,290.25
895049.3262669257,4221172.45255427,77.75,290.75
908921.4937552107,4226579.133925036,77.75,291.25
922761.0035882809,4232068.8699704455,77.75,291.75
936567.3585109384,4237641.463443644,77.75,292.25
950340.0624592438,4243296.714120699,77.75,292.75
964078.6205783337,4249034.418807794,77.75,293.25
977782.5392402164,4254854.371348531,77.75,293.75
991451.3260614999,4260756.362631337,77.75,294.25
1005084.4899210717,4266740.180596974,77.75,294.75
1018681.5409777771,4272805.610246172,77.75,295.25
1032241.9906879804,4278952.433647333,77.75,295.75
1045765.3518231382,4285180.429944371,77.75,296.25
1059251.1384873195,4291489.375364661,77.75,296.75
1072698.8661346291,4297879.043227055,77.75,297.25
1086108.0515866482,4304349.203950041,77.75,297.75
1099478.2130497831,4310899.625059995,77.75,298.25
1112808.870132569,4317530.071199515,77.75,298.75
1126099.5438629454,4324240.304135905,77.75,299.25
1139349.756705459,4331030.0827697115,77.75,299.75
1152559.0325784124,4337899.1631433945,77.75,300.25
1165726.8968709866,4344847.298450098,77.75,300.75
1178852.8764602856,4351874.239042513,77.75,301.25
1191936.4997283274,4358979.73244184,77.75,301.75
1204977.2965790054,4366163.523346874,77.75,302.25
1217974.798454972,4373425.353643174,77.75,302.75
1230928.5383544639,4380764.962412328,77.75,303.25
1243838.0508480996,4388182.085941337,77.75,303.75
1256702.8720955935,4395676.457732091,77.75,304.25
1269522.5398624127,4403247.808510934,77.75,304.75
1282296.5935364033,4410895.866238352,77.75,305.25
1295024.5741443303,4418620.356118742,77.75,305.75
1307706.0243683592,4426421.000610276,77.75,306.25
1320340.4885625157,4434297.519434896,77.75,306.75
1332927.5127690234,4442249.629588358,77.75,307.25
1345466.6447346304,4450277.045350416,77.75,307.75
1357957.433926874,4458379.47829509,77.75,308.25
1370399.4315502346,4466556.637301017,77.75,308.75
1382792.1905622906,4474808.22856192,77.75,309.25
1395135.2656897681,4483133.955597168,77.75,309.75
1407428.2134445345,4491533.5192624135,77.75,310.25
1419670.5921395463,4500006.617760356,77.75,310.75
1431861.9619047127,4508552.946651582,77.75,311.25
1444001.8847026923,4517172.198865493,77.75,311.75
1456089.924344646,4525864.064711356,77.75,312.25
1468125.6465059032,4534628.231889418,77.75,312.75
1480108.6187415593,4543464.385502128,77.75,313.25
1492038.4105020273,4552372.20806546,77.75,313.75
1503914.5931485007,4561351.379520311,77.75,314.25
1515736.7399683488,4570401.577244,77.75,314.75
1527504.42619046,4579522.476061872,77.75,315.25
1539217.2290005,4588713.74825897,77.75,315.75
1550874.7275560931,4597975.063591808,77.75,316.25
1562476.5030019598,4607306.089300249,77.75,316.75
1574022.138484959,4616706.490119454,77.75,317.25
1585511.2191690546,4626175.928291921,77.75,317.75
1596943.3322502484,4635714.063579639,77.75,318.25
1608318.066971379,4645320.553276293,77.75,318.75
1619635.0146368989,4654995.052219582,77.75,319.25
1630893.7686275681,4664737.212803642,77.75,319.75
1642093.9244150384,4674546.684991502,77.75,320.25
1653235.0795764024,4684423.116327681,77.75,320.75
1664316.8338086666,4694366.151950854,77.75,321.25
1675338.7889431021,4704375.43460659,77.75,321.75
1686300.5489595786,4714450.604660197,77.75,322.25
1697201.7200007832,4724591.300109643,77.75,322.75
1708041.9103863656,4734797.156598553,77.75,323.25
1718820.7306270243,4745067.807429317,77.75,323.75
1729537.7934384933,4755402.883576257,77.75,324.25
1740192.713755452,4765802.013698877,77.75,324.75
1750785.1087453747,4776264.824155222,77.75,325.25
1761314.5978222764,4786790.9390152935,77.75,325.75
1771780.8026603826,4797379.980074555,77.75,326.25
1782183.3472077362,4808031.566867527,77.75,326.75
1792521.857699701,4818745.3166814605,77.75,327.25
1802795.962672386,4829520.844570068,77.75,327.75
1813005.2929760043,4840357.763367381,77.75,328.25
1823149.4817881298,4851255.683701644,77.75,328.75
1833228.164626872,4862214.214009307,77.75,329.25
1843240.9793639835,4873232.960549099,77.75,329.75
1853187.5662378666,4884311.527416176,77.75,330.25
1863067.567866489,4895449.516556334,77.75,330.75
1872880.629260249,4906646.527780331,77.75,331.25
1882626.3978347026,4917902.158778245,77.75,331.75
1892304.5234232452,4929216.005133937,77.75,332.25
1901914.6582897035,4940587.6603396,77.75,332.75
1911456.4571408068,4952016.71581033,77.75,333.25
1920929.5771386118,4963502.760898831,77.75,333.75
1930333.6779128148,4975045.382910171,77.75,334.25
-1838535.3327219782,4974933.052733512,78.25,187.75
-1829132.2077868474,4963940.685481593,78.25,188.25
-1819663.3619182934,4953004.879417826,78.25,188.75
-1810129.1353330524,4942126.027467002,78.25,189.25
-1800529.8705969949,4931304.520507533,78.25,189.75
-1790865.912612823,4920540.74735743,78.25,190.25
-1781137.6086076743,4909835.0947603155,78.25,190.75
-1771345.3081206433,4899187.947371534,78.25,191.25
-1761489.3629902296,4888599.687744334,78.25,191.75
-1751570.1273416907,4878070.696316118,78.25,192.25
-1741587.957574319,4867601.351394774,78.25,192.75
-1731543.2123486358,4857192.029145084,78.25,193.25
-1721436.252573512,4846843.103575214,78.25,193.75
-1711267.4413931877,4836554.946523263,78.25,194.25
-1701037.144174233,4826327.927643913,78.25,194.75
-1690745.7284924213,4816162.414395144,78.25,195.25
-1680393.5641195178,4806058.772025034,78.25,195.75
-1669981.0230099927,4796017.3635586295,78.25,196.25
-1659508.479287664,4786038.549784907,78.25,196.75
-1648976.3092322475,4776122.689243809,78.25,197.25
-1638384.8912658405,4766270.138213361,78.25,197.75
-1627734.6059393252,4756481.250696869,78.25,198.25
-1617025.835918696,4746756.378410202,78.25,198.75
-1606258.9659713067,4737095.870769156,78.25,199.25
-1595434.3829520487,4727500.074876896,78.25,199.75
-1584552.4757894527,4717969.335511486,78.25,200.25
-1573613.6354717119,4708503.995113505,78.25,200.75
-1562618.255032632,4699104.393773733,78.25,201.25
-1551566.7295375152,4689770.869220943,78.25,201.75
-1540459.4560689616,4680503.756809763,78.25,202.25
-1529296.8337125992,4671303.389508618,78.25,202.75
-1518079.2635427515,4662170.09788778,78.25,203.25
-1506807.1486080235,4653104.210107481,78.25,203.75
-1495480.8939168174,4644106.051906125,78.25,204.25
-1484100.906422782,4635175.946588585,78.25,204.75
-1472667.595010199,4626314.215014587,78.25,205.25
-1461181.3704792778,4617521.175587178,78.25,205.75
-1449642.6455314036,4608797.14424129,78.25,206.25
-1438051.8347543096,4600142.434432386,78.25,206.75
-1426409.3546071793,4591557.3571252,78.25,207.25
-1414715.6234056791,4583042.2207825575,78.25,207.75
-1402971.0613069353,4574597.3313543005,78.25,208.25
-1391176.090294434,4566222.992266293,78.25,208.75
-1379331.134162856,4557919.504409511,78.25,209.25
-1367436.6185028574,4549687.166129242,78.25,209.75
-1355492.9706857728,4541526.273214361,78.25,210.25
-1343500.6198482597,4533437.118886702,78.25,210.75
-1331459.9968768787,4525419.99379052,78.25,211.25
-1319371.5343926218,4517475.185982057,78.25,211.75
-1307235.6667353525,4509602.980919184,78.25,212.25
-1295052.8299482085,4501803.661451144,78.25,212.75
-1282823.4617619377,4494077.507808395,78.25,213.25
-1270548.001579165,4486424.797592539,78.25,213.75
-1258226.8904586034,4478845.805766347,78.25,214.25
-1245860.5710992126,4471340.804643875,78.25,214.75
-1233449.4878242896,4463910.063880692,78.25,215.25
-1220994.0865655018,4456553.850464178,78.25,215.75
-1208494.8148468677,4449272.428703939,78.25,216.25
-1195952.1217686792,4442066.060222307,78.25,216.75
-1183366.4579913595,4434935.003944942,78.25,217.25
-1170738.2757192731,4427879.516091526,78.25,217.75
-1158068.028684483,4420899.85016656,78.25,218.25
-1145356.1721304425,4413996.256950256,78.25,218.75
-1132603.162795637,4407168.984489523,78.25,219.25
-1119809.4588971797,4400418.278089054,78.25,219.75
-1106975.520114344,4393744.380302518,78.25,220.25
-1094101.807572044,4387147.530923841,78.25,220.75
-1081188.7838242727,4380627.966978589,78.25,221.25
-1068236.91283748,4374185.922715455,78.25,221.75
-1055246.6599738987,4367821.629597842,78.25,222.25
-1042218.4919748259,4361535.316295538,78.25,222.75
-1029152.8769438613,4355327.20867652,78.25,223.25
-1016050.2843300733,4349197.529798812,78.25,223.75
-1002911.1849111405,4343146.499902495,78.25,224.25
-989736.0507764375,4337174.336401776,78.25,224.75
-976525.3553100713,4331281.253877186,78.25,225.25
-963279.5731738666,4325467.464067869,78.25,225.75
-949999.180290321,4319733.175863967,78.25,226.25
-936684.6538254999,4314078.595299127,78.25,226.75
-923336.4721718887,4308503.925543085,78.25,227.25
-909955.1149312109,4303009.3668943755,78.25,227.75
-896541.0628971937,4297595.116773134,78.25,228.25
-883094.7980382888,4292261.369713996,78.25,228.75
-869616.8034803581,4287008.317359114,78.25,229.25
-856107.5634893186,4281836.148451273,78.25,229.75
-842567.5634537379,4276745.048827105,78.25,230.25
-828997.2898673962,4271735.201410413,78.25,230.75
-815397.2303118036,4266806.786205598,78.25,231.25
-801767.8734386867,4261959.9802911915,78.25,231.75
-788109.7089524243,4257194.957813497,78.25,232.25
-774423.2275924599,4252511.889980326,78.25,232.75
-760708.9211156651,4247910.945054853,78.25,233.25
-746967.2822786673,4243392.288349565,78.25,233.75
-733198.8048201546,4238956.082220323,78.25,234.25
-719403.9834431239,4234602.486060532,78.25,234.75
-705583.3137971167,4230331.6562954085,78.25,235.25
-691737.2924604056,4226143.746376364,78.25,235.75
-677866.4169221483,4222038.9067754885,78.25,236.25
-663971.1855645225,4218017.28498015,78.25,236.75
-650052.0976448077,4214079.0254876865,78.25,237.25
-636109.6532774563,4210224.269800221,78.25,237.75
-622144.3534161212,4206453.156419575,78.25,238.25
-608156.6998356512,4202765.820842291,78.25,238.75
-594147.1951140715,4199162.395554767,78.25,239.25
-580116.3426145207,4195643.0100284945,78.25,239.75
-566064.6464671618,4192207.790715404,78.25,240.25
-551992.6115510783,4188856.8610433247,78.25,240.75
-537900.7434761216,4185590.341411553,78.25,241.25
-523789.5485647558,4182408.3491865187,78.25,241.75
-509659.53383386036,4179310.9986975733,78.25,242.25
-495511.2069765086,4176298.401232881,78.25,242.75
-481345.0763437362,4173370.6650354206,78.25,243.25
-467161.6509262654,4170527.895299093,78.25,243.75
-452961.440336226,4167770.194164948,78.25,244.25
-438744.95478884096,4165097.6607175088,78.25,244.75
-424512.7050840902,4162510.3909812123,78.25,245.25
-410265.20258836733,4160008.477916963,78.25,245.75
-396002.95921609487,4157592.0114187873,78.25,246.25
-381726.48741134093,4155261.07831061,78.25,246.75
-367436.3001294029,4153015.7623431287,78.25,247.25
-353132.91081837256,4150856.1441908064,78.25,247.75
-338816.83340069646,4148782.301448977,78.25,248.25
-324488.58225470624,4146794.308631052,78.25,248.75
-310148.67219613295,4144892.2371658436,78.25,249.25
-295797.6184596191,4143076.1553950016,78.25,249.75
-281435.93668019533,4141346.128570556,78.25,250.25
-267064.1428747633,4139702.2188525726,78.25,250.75
-252682.75342355113,4138144.485306919,78.25,251.25
-238292.28505155508,4136672.983903143,78.25,251.75
-223893.254809984,4135287.7675124616,78.25,252.25
-209486.18005766984,4133988.8859058595,78.25,252.75
-195071.5784424892,4132776.385752308,78.25,253.25
